case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),problem status,dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
engpgp1000pwrpgp0067,0.0,-1.0,-1.0,0.0219,0.0206,-1.0,0.00424,1.47e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.14e-06,0.49,1.14e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,0.5239680197677729,2.714886592249341,0.0,0.0,668.9979929158812,1.1126356807127131,0.9987779987973364,0.07367767041756727,optimal,0.0,0.0,0.1440582393570974,0.9842316686054932,0.0,0.0,0.0,0.0,0.2515421717613705,0.12325226379877989,298.27756800254764,0.0,-1.0528313297944135e-17,0.0028229192167085275,0.0
engpgp17600pwrpgp0007,0.0,-1.0,-1.0,0.0219,0.0206,-1.0,0.00424,2.5872e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.14e-06,0.49,1.14e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0484869321328831,2.261149554203295,0.0,0.0,516.9026857791288,1.230222719749228,0.8309875448382203,0.08338525918436818,optimal,0.0,0.0,0.28826793951839136,0.8207186666747925,0.0,0.0,0.0,0.0,0.2136946082886657,0.10470800209548181,206.66368008686345,0.0,3.367274125023516e-17,0.0013701997994899871,0.0
engpgp216800pwrpgp0010,0.0,-1.0,-1.0,0.0219,0.0206,-1.0,0.00424,0.000318696,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.14e-06,0.49,1.14e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,2.0323504596407633,2.9124421875058175,0.0,0.0,24.62092702318502,1.0481163972166085,0.7572550715745948,0.1129835775970285,optimal,0.0,0.0,0.49620414405236907,0.5357879503040058,0.0,0.0,0.0,0.0,0.06272946604456012,0.03073737168818502,5.848565711486179,0.0,0.06256436457187338,0.5230921631974438,0.0
