time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.0024167154322040064,0.7677673489242114,0.0,0.0,0.358820448505295,2.155793254619812,0.0,0.0826530324079283,80.79641270501422,0.0,0.0,0.0,0.0,0.010872429473262397
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.7790331199018182,0.0,0.0,0.02349635285357046,1.7969703590089199,0.0,0.40707237593067164,80.7137587509293,0.0,0.0,0.0,0.0,0.010872429597288551
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.7827896515591546,0.0,0.0,0.0,1.773471966360386,0.0,0.4085122148318418,80.30668545426448,0.0,0.0,0.0,0.0,0.010872429721314707
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.7748338439615421,0.0,0.0,0.0,1.773469953239153,0.0,0.3929645581572076,79.89817232334215,0.0,0.0,0.0,0.0,0.010872429845340864
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.743975450729489,0.0,0.0,0.0,1.773467940120205,0.0,0.40407327473265237,79.50520685375453,0.0,0.0,0.0,0.0,0.010872429969367022
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.7159264773017847,0.0,0.0,0.0,1.7734659270035418,0.0,0.4122676453239617,79.10113267207419,0.0,0.0,-1.1102230246251565e-16,0.0,0.010872430093393181
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.702098635744102,0.0,0.0,0.0,1.7734639138891641,0.0,0.4134593769444606,78.68886412441196,0.0,0.0,1.1102230246251565e-16,0.0,0.01087243021741934
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.6953089905312989,0.0,0.0,0.0,1.7734619007770716,0.0,0.41272217477051576,78.27540384983216,0.0,0.0,0.0,0.0,0.010872430341445503
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.6864106576062311,0.0,0.0,0.0,1.7734598876672643,0.0,0.4146803903753986,77.8626807821428,0.0,0.0,-1.1102230246251565e-16,0.0,0.010872430465471669
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.6826179581619582,0.0,0.0,0.0023456402619124427,1.773457874559742,0.0,0.41971635317658945,77.44799950355664,0.0,0.0,0.0,0.0,0.01087252833076096
10.0,1.1162667997397757,0.0,0.241095621,0.0,0.0,0.0,0.6834309155604781,0.0,0.0,0.013119531002708051,1.7711102211925922,0.0,0.41971635317658945,77.02828226689975,0.0,0.0,0.0,0.0,0.010872540672508053
11.0,1.1340400097852976,0.0,0.239250483,0.0,0.0,0.0,0.6782005246166484,0.0,0.0,0.03612313199205985,1.7579886797495388,0.0,0.41971635317658945,76.60856503503074,0.0,0.0,-1.1102230246251565e-16,0.0,0.010872553014269157
