time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.004446693709280463,0.7252904466609937,0.0,0.0,0.0,0.0,0.0,0.4819204048993644,29.74108967565264,0.0,0.0,1.1102230246251565e-16,0.0,0.10605844602189379
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.735932936310727,0.0,0.0,0.0,0.0,0.0,0.4736689123753334,29.259168931484766,0.0,0.0,-1.1102230246251565e-16,0.0,0.10605844723174494
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.7394816370043202,0.0,0.0,0.0,0.0,0.0,0.45182022938667615,28.78549968533839,0.0,0.0,0.0,0.0,0.10605844844159608
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.731965986261805,0.0,0.0,0.0,0.0,0.0,0.4358324158569448,28.333679127584006,0.0,0.0,-1.1102230246251565e-16,0.0,0.10605844965144726
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.702814840616087,0.0,0.0,0.0,0.0,0.0,0.4452338848460543,27.897846388513447,0.0,0.0,0.0,0.0,0.10605845086129843
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.6763176829884966,0.0,0.0,0.0,0.0,0.0,0.4518764396372498,27.4526121854255,0.0,0.0,0.0,0.0,0.1060584520711496
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.663254869893121,0.0,0.0,0.0,0.0,0.0,0.45230314279544176,27.00073543262532,0.0,0.0,0.0,0.0,0.1060584532810008
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.6568408633376667,0.0,0.0,0.0,0.0,0.0,0.45119030196414806,26.548431981821686,0.0,0.0,0.0,0.0,0.10605845449085202
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.648434832694655,0.0,0.0,0.0,0.0,0.0,0.4526562152869747,26.097241377008956,0.0,0.0,0.0,0.0,0.10605845570070327
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.6448519652051193,0.0,0.0,0.0,0.0,0.0,0.45982798639534084,25.64458486402031,0.0,0.0,0.0,0.0,0.1060584569105545
10.0,1.1162667997397757,0.0,0.241095621,0.0,0.0,0.0,0.6456199455516591,0.0,0.0,0.0,0.0,0.0,0.4706468541881164,25.18475658508693,0.0,0.0,1.1102230246251565e-16,0.0,0.10605845812040576
11.0,1.1340400097852976,0.0,0.239250483,0.0,0.0,0.0,0.6406789271700134,0.0,0.0,0.0,0.0,0.0,0.4933610826152841,24.714109443606223,0.0,0.0,1.1102230246251565e-16,0.0,0.10605845933025704
12.0,1.156661237607092,0.0,0.233797563,0.0,0.0,0.0,0.6260767792799132,0.0,0.0,0.0,0.0,0.0,0.5305844583271788,24.220748079067203,0.0,0.0,0.0,0.0,0.10605846054010831
13.0,1.1776850178753973,0.0,0.228031707,0.0,0.0,0.0,0.6106366330784245,0.0,0.0,0.0,0.0,0.0,0.5670483847969726,23.69016334444426,0.0,0.0,0.0,0.0,0.10605846174995963
14.0,1.1889313912680575,0.073691983,0.222339816,0.0,0.0,0.1619815090942494,0.595394554677067,0.0,0.0,0.0,0.0,0.0,0.43155532749674097,23.123114689404122,0.0,0.0,0.0,0.0,0.10605846295981093
15.0,1.1938672044192535,0.392796165,0.197158781,0.0,0.0,0.8634007796090083,0.5279633073644731,0.0,0.0,0.0,0.0,0.19749688255422793,0.0,22.69155909813276,0.0,0.0,0.0,0.0,0.05196864744313451
16.0,1.1898971403922178,0.566870317,0.165461781,0.0,0.0,1.246031191865139,0.4430832281275675,0.0,0.0,0.0,0.0,0.4992172796004885,0.0,22.788332311732642,0.0,-2.220446049250313e-16,0.0,0.0,0.05196864803596166
17.0,1.1807492905952939,0.584959422,0.144656312,0.0,0.0,1.2857926476813613,0.38736912719432526,0.0,0.0,0.0,0.0,0.49241248428039264,0.0,23.032948518781257,0.0,0.0,0.0,0.0,0.051968648628788826
