time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.003953847917497526,0.772238761866387,0.0,0.0,0.36374822422721403,2.1853993311571016,0.0,0.07171671125854018,22.714394813606013,0.0,8.673617379884035e-19,0.0,0.0,1.0602204452477437
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.7835701437536312,0.0,0.0,0.36374822422721403,1.821648626217545,0.0,0.062283480705215034,22.64267784323528,0.0,0.0,0.0,0.0,1.0602204573421026
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.7873485531377215,0.0,0.0,0.36374822422721403,1.457898334182326,0.0,0.04020508902606088,22.580394104235985,0.0,0.0,0.0,0.0,1.0602204694364616
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.7793464115808605,0.0,0.0,0.36374822422721403,1.094148455050976,0.0,0.024703766310675255,22.540188757626336,0.0,0.0,0.0,0.0,1.0602204815308207
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.7483083016428731,0.0,0.0,0.36374822422721403,0.730398988823026,0.0,0.035992199592054255,22.51548473419071,0.0,0.0,0.0,0.0,1.0602204936251802
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.7200959733356272,0.0,0.0,0.013020170871741675,0.36664993549800773,0.0,0.3950779784183775,22.479492277755515,0.0,0.0,0.0,0.0,1.0602205057195395
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.7061875995831464,0.0,0.0,0.009094933223249288,0.3536293484309248,0.0,0.4002754798821671,22.084414042904573,0.0,0.0,0.0,0.0,1.0602217092090083
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.6993584120434654,0.0,0.0,0.00839727337618223,0.3445340137923932,0.0,0.4002754798821671,21.684138311096664,0.0,0.0,0.0,0.0,1.060222912699843
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.6904082559703296,0.0,0.0,0.010407312129132935,0.33613634932531594,0.0,0.4002754798821671,21.283862583854855,0.0,0.0,0.0,0.0,1.0602241161920443
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.6865934681611313,0.0,0.0,0.01781100355716174,0.32572865563772874,0.0,0.4002754798821671,20.883586861179158,0.0,0.0,1.1102230246251565e-16,0.0,1.0602253196856113
10.0,1.1162667997397757,0.0,0.241095621,0.0,0.0,0.0,0.6874111601556694,0.0,0.0,0.02858015970193907,0.30791728233619814,0.0,0.4002754798821671,20.48331114306956,0.0,0.0,1.1102230246251565e-16,0.0,1.0602265231805446
11.0,1.1340400097852976,0.0,0.239250483,0.0,0.0,0.0,0.6821503078516481,0.0,0.0,0.051614222051482396,0.2793367731081144,0.0,0.4002754798821671,20.083035429526067,0.0,0.0,0.0,0.0,1.060227726676844
12.0,1.156661237607092,0.0,0.233797563,0.0,0.0,0.0,0.6666029576016157,0.0,0.0,0.08978280012330918,0.22772223397308072,0.0,0.4002754798821671,19.68275972054868,0.0,0.0,1.1102230246251565e-16,0.0,1.0602289301745094
13.0,1.1776850178753973,0.0,0.228031707,0.0,0.0,0.0,0.6501633651037888,0.0,0.0,0.12724617288944132,0.1379391753554321,0.0,0.4002754798821671,19.282484016137403,0.0,0.0,0.0,0.0,1.0602301336735411
14.0,1.1889313912680575,0.073691983,0.222339816,0.0,0.0,0.1440284162295132,0.6339346614070525,0.0,0.0,0.010692833749324494,0.010692845887094644,0.0,0.4002754798821671,18.88220831629223,0.0,2.7755575615628914e-17,1.1102230246251565e-16,0.0,1.060231337173939
