time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.0038885748440669614,0.802703105135338,0.0,0.0,0.3879437668743616,2.3307661513811646,0.0,0.017122098415872113,19.817705369874375,0.0,0.0,-1.1102230246251565e-16,0.0,1.1627916356555659
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.81448150305515,0.0,0.0,0.3879437668743616,1.9428197387842214,0.0,0.0071765787565486,19.800583045390013,0.0,0.0,1.1102230246251565e-16,0.0,1.1627916489199954
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.8184089683610245,0.0,0.0,0.3728928980299718,1.5548737665568897,0.0,0.0,19.793406240760287,0.0,0.0,1.1102230246251565e-16,0.0,1.1627877422229755
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.8100911472510085,0.0,0.0,0.35770725486774113,1.1819791035430594,0.0,0.0,19.793406014968987,0.0,0.0,1.1102230246251565e-16,0.0,1.1627890621397239
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.7778286030029834,0.0,0.0,0.370220122459158,0.8242705069753784,0.0,0.0,19.793405789177687,0.0,0.0,0.0,0.0,1.16279038205797
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.7485033157296646,0.0,0.0,0.026933469765372867,0.45404944886203985,0.0,0.35275733713070884,19.79340556338639,0.0,0.0,1.1102230246251565e-16,0.0,1.1627917019777148
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.7340462652035853,0.0,0.0,0.015887382932892963,0.4271154636915161,0.0,0.3656243645520844,19.440648000464385,0.0,0.0,1.1102230246251565e-16,0.0,1.1627930218989577
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.7269476704239025,0.0,0.0,0.015459130325827774,0.4112275959270469,0.0,0.3656243645520844,19.07502341414505,0.0,0.0,0.0,0.0,1.162794341821699
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.717644436209152,0.0,0.0,0.017822247220393276,0.39576799880443814,0.0,0.3656243645520844,18.70939883199655,0.0,0.0,0.0,0.0,1.1627956617459385
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.7136791573717169,0.0,0.0,0.025376429676658933,0.3779453023359164,0.0,0.3656243645520844,18.343774254018864,0.0,0.0,-1.1102230246251565e-16,0.0,1.1627969816716763
