case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),problem status,dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
engpgp34200pwrpgp1000,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,5.030546400000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.2755699742254896,3.0401718774927295,0.0,2.412579777456036,165.87889935763107,0.06498041653588305,0.35940577811531654,0.13285421758217789,optimal,0.0,0.0,0.35008644574775893,0.6797421509349058,0.0,0.02104304641733133,0.018938274281960796,0.4118414960463316,0.054358805823061296,0.0266349812757671,73.07340245222214,0.0,0.0006150431430030439,0.4255767997771371,0.0
engpgp34200pwrpgp0900,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,5.030546400000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.1946302202412113,2.834688215098183,0.0,2.155793254619812,225.91617511245528,0.09823897852221919,0.41971635317658945,0.13027617697066962,optimal,0.0,0.0,0.32844814896719277,0.713207595127091,0.0,0.02535510228992018,0.022819174362865978,0.3679737670429751,0.07670331312202437,0.0375834969547948,98.74949547762213,0.0,-1.7664550561556232e-17,0.31740341298871916,0.0
engpgp34200pwrpgp0800,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,5.030546400000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.1769564586365484,2.793241356499871,0.0,2.1009032187715913,239.51271480442193,0.10719153889577893,0.4324465711823751,0.12744202165829058,optimal,0.0,0.0,0.3235889764919084,0.7210688879303659,0.0,0.026496170829149377,0.023846107989439584,0.39269228621614505,0.08236590981649711,0.040358108233932606,104.10576892379025,0.0,3.584665514876557e-17,0.2944732358913172,0.0
engpgp34200pwrpgp0700,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,5.030546400000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.1468499550871325,2.731269750403745,0.0,2.0104503838260666,262.5232058312488,0.12427786299682476,0.45301280185456233,0.12447810035342988,optimal,0.0,0.0,0.31531158220275063,0.7342677060245771,0.0,0.027675471932670292,0.024907464422134103,0.405519428760354,0.09178429654219,0.04497301582539841,113.03892840646174,0.0,-1.0367123369811197e-17,0.2587433263376977,0.0
engpgp34200pwrpgp0600,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,5.030546400000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.1264829275207981,2.6893460043394395,0.0,1.949259107337756,279.03081116465006,0.14107890042889593,0.46692584181778857,0.12137394918542756,optimal,0.0,0.0,0.30971193103807837,0.7432694174754365,0.0,0.026835821148764122,0.024151787639425944,0.39765882477631415,0.0986195647970904,0.048322249792913635,117.20090974116107,0.0,4.441156839166506e-17,0.23449934804239492,0.0
engpgp34200pwrpgp0500,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,5.030546400000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.1793616765878947,2.5958930489486325,0.0,1.806428816252206,284.3431974249241,0.15030923850547154,0.4966438036423914,0.11811492379726235,optimal,0.0,0.0,0.3242502601013443,0.7312379758664905,0.0,0.029128889519139656,0.02621553467257769,0.41043285615340613,0.10308533112648258,0.050510450005209685,119.4178133356582,0.0,7.602935046945206e-18,0.21255398611657,0.0
engpgp34200pwrpgp0400,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,5.030546400000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.3297186579757687,2.356207564492765,0.0,1.5013733069647353,297.3376565334182,0.19518287337125345,0.5687796343643989,0.11454500150275193,optimal,0.0,0.0,0.365588970092433,0.6979757185548597,0.0,0.0319874441877705,0.028788213747717745,0.428163536957904,0.11836101008993719,0.05799555188269715,117.73597569760065,0.0,-4.111098740317705e-18,0.15867350319663284,0.0
engpgp34200pwrpgp0300,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,5.030546400000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.3387092022388731,2.3302580499925005,0.0,0.3884503320846063,313.18383093095036,0.2688276078989589,0.7564145634381063,0.11028602367904991,optimal,0.0,0.0,0.36806080411386605,0.7080188761246851,0.0,0.011997123851682053,0.010797302197150156,0.09626154158090378,0.1468205448665564,0.07194068628253733,121.0356498719866,0.0,4.158832890641377e-17,0.13919584938951787,0.0
engpgp34200pwrpgp0200,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,5.030546400000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.353839351081743,2.2727679470397466,0.0,0.0,332.3574907706615,0.34835912076514913,0.8264295059007868,0.1046995156852854,optimal,0.0,0.0,0.37222064311411773,0.7147557004369725,0.0,0.0,0.0,0.0,0.17053903893418287,0.0835626953830926,125.681106465887,0.0,3.137344322191549e-17,0.1115572791126333,0.0
engpgp34200pwrpgp0100,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,5.030546400000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.3885960559778503,2.226003418708386,0.0,0.0,330.0510586209334,0.4890342888055699,0.8305361165883121,0.09888662667754831,optimal,0.0,0.0,0.3817765502005972,0.7080895317050624,0.0,0.0,0.0,0.0,0.17620568466392575,0.0863396027582661,103.68068577980533,0.0,-3.724696148851879e-17,0.10122121196161946,0.0
engpgp34200pwrpgp0067,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,5.030546400000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.4231059491652673,2.2080927685071186,0.0,0.0,320.4652491155437,0.5571828691999687,0.8341071818337239,0.09688488756315367,optimal,0.0,0.0,0.39126459959564264,0.6987503319867231,0.0,0.0,0.0,0.0,0.1764977489569237,0.08648281737455782,94.64157761143564,0.0,6.8691048644801504e-18,0.10404861501688242,0.0
engpgp34200pwrpgp0050,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,5.030546400000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.4482568493046513,2.1830120829827306,0.0,0.0,319.0307115179584,0.5819810967432675,0.839150971013774,0.09586518837435803,optimal,0.0,0.0,0.3981795147347988,0.6932705355395486,0.0,0.0,0.0,0.0,0.17931172446085594,0.08786167418650839,93.86883152228626,0.0,-3.102780612438975e-18,0.10040979642383813,0.0
engpgp34200pwrpgp0010,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,5.030546400000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.4905406130333299,2.129351757886369,0.0,0.0,321.5665359798675,0.6663994515910675,0.8499636588634747,0.09336802146199151,optimal,0.0,0.0,0.4098048894262631,0.6855649225876917,0.0,0.0,0.0,0.0,0.18699751591951294,0.09162770390555801,94.5785192941591,0.0,-1.2265715692950558e-18,0.08860606035846358,0.0
engpgp34200pwrpgp0007,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,5.030546400000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.491753617763828,2.1262803248896773,0.0,0.0,322.28243551026384,0.6707217128621545,0.8505848078932944,0.09315634222375817,optimal,0.0,0.0,0.41013838940949654,0.6855221486399501,0.0,0.0,0.0,0.0,0.1875675582938595,0.09190702024441284,94.9663881319953,0.0,-6.04661902880608e-18,0.08753214971273895,0.0
engpgp34200pwrpgp0000,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,5.030546400000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.5015939658539708,2.113244495254852,0.0,0.0,323.27500486348487,0.7338537901563376,0.8532123635568444,0.0927286015100689,optimal,0.0,0.0,0.41284386601693374,0.6838607817889824,0.0,0.0,0.0,0.0,0.18961484950570948,0.09291020169979337,94.19832757140692,0.0,3.773248586387853e-17,0.08445406428461097,0.0
engpgp50800pwrpgp1100,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,7.472273600000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.4436152589451077,3.463580278214845,0.0,2.9421005530460915,70.93273627505843,0.026034546675860637,0.2350193568585068,0.13757407894732673,optimal,0.0,0.0,0.38918817896704344,0.6242717690518547,0.0,0.01479520234196687,0.013315276228010958,0.3575623578152783,0.023489530018331435,0.01150950811338932,31.698335493124535,0.0,0.007715190450128746,0.6349862838121362,0.0
engpgp50800pwrpgp1000,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,7.472273600000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.3715994596409327,3.2836828581449087,0.0,2.7169315328898507,103.76404266597842,0.0414573647862644,0.2879225836167462,0.1358267554027116,optimal,0.0,0.0,0.3733051992257446,0.6458404415899804,0.0,0.015041349984800936,0.013536785778342254,0.37811350117318876,0.034589334470546546,0.016948257861280028,45.23636294603653,0.0,0.0037983563435297096,0.548012089612684,0.0
engpgp50800pwrpgp0900,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,7.472273600000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.4349707970711434,3.1283085255703065,0.0,2.571691930778409,107.036989936859,0.056960397675462515,0.320746278050771,0.13382527714841433,optimal,0.0,0.0,0.3892535124687214,0.6316774961843333,0.0,0.016133512279481635,0.014519751921226629,0.36042594843235815,0.03787616936437116,0.01855892106957144,35.233179301939025,0.0,0.0052731738098408636,0.5056854018102975,0.0
engpgp50800pwrpgp0800,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,7.472273600000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.3879304364271614,3.0683865805822106,0.0,2.4876704558945435,122.96125560920869,0.08437766147883793,0.3407270142208698,0.13161929396225278,optimal,0.0,0.0,0.3790709545204928,0.6450983843283844,0.0,0.016831547732460067,0.015147952661404677,0.38788315821479447,0.044088947865842276,0.021603204088020477,33.34381554260669,0.0,0.0025225921819206996,0.4704786199642464,0.0
engpgp50800pwrpgp0700,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,7.472273600000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.348804930836714,3.0185043426290497,0.0,2.4177200680829563,137.36330734711083,0.11514907493849268,0.3573598731833848,0.12929352073328923,optimal,0.0,0.0,0.36994441675726375,0.6572226239273161,0.0,0.017333216116951093,0.015599453228552218,0.3887455214537889,0.049868442111611594,0.024435164315430594,32.638397731707684,0.0,0.0008920775360843724,0.44021863504060377,0.0
engpgp50800pwrpgp0600,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,7.472273600000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.3868489825335035,2.8271969673210195,0.0,2.121188297398195,154.27361417747653,0.17224236444338506,0.41966709191857704,0.1266221277597083,optimal,0.0,0.0,0.3808174772969809,0.6515328032625155,0.0,0.019127537895064047,0.017214367705514388,0.3668302690046005,0.0596798766497914,0.02924276627984465,32.72249174541566,0.0,0.0004787376256508366,0.3763546028774067,0.0
engpgp50800pwrpgp0500,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,7.472273600000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.5575228230191838,2.588533348418226,0.0,1.8186442378765597,149.9890186888071,0.21850799966658285,0.49105769804709165,0.12351504885549865,optimal,0.0,0.0,0.42608663284307746,0.6104968546066212,0.0,0.022878814941782375,0.020590527551739665,0.3575765458358893,0.0672447654293785,0.0329495653697225,32.407969577790475,0.0,0.0021341500628796117,0.3306193321914742,0.0
engpgp50800pwrpgp0400,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,7.472273600000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.6973611023152368,2.467609765711409,0.0,1.6684374242591973,136.1687774744948,0.23851470569130026,0.5261147321581318,0.11998955697963076,optimal,0.0,0.0,0.461115627942338,0.5771823404105086,0.0,0.026395755061617454,0.023755839896138442,0.2992250378975164,0.06991701772418478,0.03425896453681715,32.798712466513116,0.0,0.005551883676268018,0.3199695137972629,0.0
engpgp50800pwrpgp0300,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,7.472273600000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.6806649063675148,2.408111415995636,0.0,1.1033975019743127,156.25363370841313,0.3196650472909015,0.6260738490761713,0.11608256800734061,optimal,0.0,0.0,0.4599882516071864,0.5869710808526445,0.0,0.020849034454140398,0.018763891467430308,0.21102542972939925,0.08798778660686986,0.04311359713374911,36.669496661760114,0.0,0.0020888565870733587,0.2885488866964118,0.0
engpgp50800pwrpgp0200,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,7.472273600000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.543085286487356,2.4985625490207752,0.0,0.0,187.11662876218924,0.44422987191044533,0.8025783186646686,0.11074508662525284,optimal,0.0,0.0,0.4242048382278179,0.6367112207646894,0.0,0.0,0.0,0.0,0.119442403596331,0.05852634460382373,37.971700609664744,0.0,4.653048688623261e-05,0.2716941741466235,0.0
engpgp50800pwrpgp0100,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,7.472273600000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.6046913070003928,2.4428312114278765,0.0,0.0,179.58794766242767,0.5963262368343951,0.8072449180321144,0.10491641015735534,optimal,0.0,0.0,0.4411891483388093,0.6219166338204548,0.0,0.0,0.0,0.0,0.12373601569804427,0.06063023353878021,36.30566655005657,0.0,-7.433356270973705e-18,0.26622645156618585,0.0
engpgp50800pwrpgp0067,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,7.472273600000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.623505099702402,2.422738948666846,0.0,0.0,177.7664158551953,0.708110745216572,0.8089655887004121,0.1029038421942641,optimal,0.0,0.0,0.44636175763943436,0.6177199344239233,0.0,0.0,0.0,0.0,0.12564957451031752,0.06156788244695981,35.859450434692114,0.0,2.570641030400461e-18,0.26311818279401994,0.0
engpgp50800pwrpgp0050,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,7.472273600000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.63591748544081,2.4149162649222213,0.0,0.0,175.8099989468985,0.747337094312649,0.8095781897398091,0.10187385143926661,optimal,0.0,0.0,0.4497743827772981,0.6145736611213276,0.0,0.0,0.0,0.0,0.1261718343542639,0.06182379045563825,35.799389009757306,0.0,3.121186547544027e-17,0.26342035354689697,0.0
engpgp50800pwrpgp0010,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,7.472273600000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.6742167951986697,2.3740412540870843,0.0,0.0,174.84235292738288,0.9043729033703842,0.8130783795347536,0.09933649605794244,optimal,0.0,0.0,0.4603042833135077,0.6062034180612447,0.0,0.0,0.0,0.0,0.13040643014894163,0.06389872877418926,36.99342455279115,0.0,3.732523485641158e-17,0.25692961969277406,0.0
engpgp50800pwrpgp0007,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,7.472273600000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.680035451602076,2.373961771164387,0.0,0.0,173.13676387081605,0.9187997185951514,0.813020464684488,0.0991205536573085,optimal,0.0,0.0,0.46190404773666877,0.6044737889822512,0.0,0.0,0.0,0.0,0.13015179999289692,0.063773963273977,36.70622066273587,0.0,-2.1825671871346697e-17,0.258630351069843,0.0
engpgp50800pwrpgp0000,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,7.472273600000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.6869656988012138,2.369388920934147,0.0,0.0,172.32853376314915,0.9872335027457265,0.8133822367900148,0.09868491587785157,optimal,0.0,0.0,0.4638094296915822,0.6027601655704308,0.0,0.0,0.0,0.0,0.130527792612094,0.06395819735008107,36.90848432312822,0.0,-3.110896682362228e-17,0.2586814178164723,0.0
engpgp67400pwrpgp1100,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,9.914000800000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.5199488336698583,3.6531764730486125,0.0,3.1794583455716783,36.57794787804115,0.0443188802179561,0.17923957079276046,0.13892006285510689,optimal,0.0,0.0,0.40703939655933746,0.6014670579965732,0.0,0.013011066952308015,0.011709322038087328,0.5622430821921132,0.014126694764038824,0.006921985122348825,8.35528078180369,0.0,0.010850903288349778,0.7267227117496506,0.0
engpgp67400pwrpgp1000,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,9.914000800000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.5139857980514557,3.5342354273237215,0.0,3.046921434099453,49.21329063086706,0.03719691063466059,0.20994804804957398,0.1376594102419394,optimal,0.0,0.0,0.4053324569596206,0.6050859705414358,0.0,0.013380474199218098,0.01204181185234972,0.5417238083504443,0.017803185101881842,0.008723419947693914,12.33867733978956,0.0,0.010918383264573879,0.6798602599725087,0.0
engpgp67400pwrpgp0900,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,9.914000800000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.5665834582275924,3.295571554506034,0.0,2.8061663213424937,65.56301378298394,0.026033422489000667,0.26497146108605024,0.13607605186460206,optimal,0.0,0.0,0.41550214701568655,0.598087448518223,0.0,0.016209918498087447,0.01458833962081468,0.5171455815847448,0.023466065205095206,0.011498048548458338,28.35019703160951,0.0,0.01520974051180592,0.6000874703377509,0.0
engpgp67400pwrpgp0800,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,9.914000800000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.4826870677674229,3.188961795792136,0.0,2.656719326984855,92.23644924044623,0.03882861694553304,0.3005211465867631,0.13428672041932355,optimal,0.0,0.0,0.398992421231007,0.6190031016646849,0.0,0.01570184847971375,0.014131229787313985,0.38219801114406704,0.03220481751213876,0.01577991330884658,39.20894335662048,0.0,0.00865323736239095,0.5404115788278936,0.0
engpgp67400pwrpgp0700,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,9.914000800000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.5177292496497654,3.0393720560916724,0.0,2.417715866889261,98.52410841542394,0.07542942040921011,0.3495957768307767,0.1321670664817633,optimal,0.0,0.0,0.4094590965766549,0.6114218632983616,0.0,0.01669291407711378,0.015023223638037419,0.35152922130942676,0.03766857708964917,0.018457307653709117,25.870945030701428,0.0,0.007820957313308691,0.4936062953836918,0.0
engpgp67400pwrpgp0600,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,9.914000800000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.6187305774622633,2.818192902719513,0.0,2.1227996595147838,106.00791432471593,0.09062210584509725,0.4176523128812478,0.12969360481461586,optimal,0.0,0.0,0.4331663966597045,0.591497039101624,0.0,0.020568648383190474,0.018511279627864242,0.44392889553591053,0.04432500218896345,0.02171893518296108,27.691641419577945,0.0,0.01188266775850893,0.43311674842773173,0.0
engpgp67400pwrpgp0500,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,9.914000800000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.7633705541314206,2.5437808836099864,0.0,1.7719574781249523,111.69008118598471,0.1590045716371134,0.5008138122360108,0.1266261308281322,optimal,0.0,0.0,0.469794375573471,0.5621552030159259,0.0,0.02615801659661154,0.02354174175547202,0.416852235752643,0.05751564816527936,0.028182344417021866,28.331080204692878,0.0,0.015021582230421618,0.3626902762574304,0.0
engpgp67400pwrpgp0400,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,9.914000800000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.811093743629654,2.4457335659585793,0.0,1.6334006179101754,115.70494823265126,0.1977467215507979,0.5327692159519946,0.12309843045275339,optimal,0.0,0.0,0.4834628365243061,0.5527775389615084,0.0,0.028251254132732453,0.025425684654128974,0.39120217969778504,0.06551854225837947,0.03210373625116841,30.634100388380315,0.0,0.014473995829654739,0.33642075895710144,0.0
