time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.004154329419775186,0.7481436370485738,0.0,0.0,0.0,0.0,0.0,0.45935957880128975,28.854041957695493,0.0,-8.673617379884035e-19,0.0,0.0,2.142857753967949e-08
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.759121461105761,0.0,0.0,0.0,0.0,0.0,0.4504803875802993,28.394682049744606,0.0,0.0,0.0,0.0,2.142857778412385e-08
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.7627819778765583,0.0,0.0,0.0,0.0,0.0,0.428519888514438,27.944201338254807,0.0,0.0,0.0,0.0,2.1428578028568212e-08
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.7550295163527954,0.0,0.0,0.0,0.0,0.0,0.41276888576595433,27.51568113096969,0.0,0.0,0.0,0.0,2.1428578273012573e-08
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.7249598467081407,0.0,0.0,0.0,0.0,0.0,0.4230888787540006,27.10291193132135,0.0,0.0,0.0,0.0,2.142857851745694e-08
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.6976277896402215,0.0,0.0,0.0,0.0,0.0,0.43056633298552477,26.679822743393593,0.0,0.0,0.0,0.0,2.1428578761901313e-08
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.6841533801202131,0.0,0.0,0.0,0.0,0.0,0.4314046325683496,26.249256106060656,0.0,0.0,0.0,0.0,2.142857900634568e-08
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.6775372745110159,0.0,0.0,0.0,0.0,0.0,0.43049389079079875,25.817851174056543,0.0,0.0,0.0,0.0,2.142857925079006e-08
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.6688663780896488,0.0,0.0,0.0,0.0,0.0,0.4322246698919808,25.387356988751186,0.0,0.0,1.1102230246251565e-16,0.0,2.1428579495234437e-08
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.6651706179606903,0.0,0.0,0.0,0.0,0.0,0.4395093336397699,24.95513202925547,0.0,0.0,0.0,0.0,2.1428579739678818e-08
10.0,1.1162667997397757,0.0,0.241095621,0.0,0.0,0.0,0.6659627966144797,0.0,0.0,0.0,0.0,0.0,0.450304003125296,24.515622410942527,0.0,0.0,-1.1102230246251565e-16,0.0,2.1428579984123202e-08
11.0,1.1340400097852976,0.0,0.239250483,0.0,0.0,0.0,0.6608660915912903,0.0,0.0,0.0,0.0,0.0,0.47317391819400734,24.06531812815772,0.0,0.0,0.0,0.0,2.142858022856759e-08
12.0,1.156661237607092,0.0,0.233797563,0.0,0.0,0.0,0.6458038443474259,0.0,0.0,0.0,0.0,0.0,0.5108573932596662,23.592143935441,0.0,0.0,0.0,0.0,2.1428580473011978e-08
13.0,1.1776850178753973,0.0,0.228031707,0.0,0.0,0.0,0.6298771942875462,0.0,0.0,0.0,0.0,0.0,0.5478078235878511,23.081286273056314,0.0,0.0,0.0,0.0,2.142858071745637e-08
14.0,1.1889313912680575,0.073691983,0.222339816,0.0,0.0,0.15133143694727527,0.6141548529498543,0.0,0.0,0.0,0.0,0.0,0.4234451013709278,22.533478186170996,0.0,0.0,0.0,0.0,2.1428580961900767e-08
15.0,1.1938672044192535,0.392796165,0.197158781,0.0,0.0,0.8066333087661521,0.5445989131916324,0.0,0.0,0.0,0.0,0.15736501753853116,0.0,22.110032827751667,0.0,-1.1102230246251565e-16,0.0,0.0,1.050000479110913e-08
16.0,1.1898971403922178,0.566870317,0.165461781,0.0,0.0,1.1641062723792825,0.45704434593431525,0.0,0.0,0.0,0.0,0.43125347792137986,0.0,22.187141434127557,0.0,-2.220446049250313e-16,0.0,0.0,1.0500004910886886e-08
17.0,1.1807492905952939,0.584959422,0.144656312,0.0,0.0,1.2012534645336872,0.3995747483420975,0.0,0.0,0.0,0.0,0.4200789222804907,0.0,22.398455385211438,0.0,0.0,-5.551115123125783e-17,0.0,1.0500005030664644e-08
18.0,1.1644086441064532,0.548865303,0.140981722,0.0,0.0,1.1271317667417315,0.38942466671613707,0.0,0.0,0.0,0.0,0.35214778935141544,0.0,22.604293801620738,0.0,0.0,0.0,0.0,1.0500005150442403e-08
19.0,1.1518346333368983,0.529070696,0.14460458,0.0,0.0,1.0864822116725377,0.39943185239379464,0.0,0.0,0.0,0.0,0.3340794307294341,0.0,22.77684596054671,0.0,0.0,-5.551115123125783e-17,0.0,1.0500005270220164e-08
20.0,1.1426996316436218,0.545293524,0.149326342,0.0,0.0,1.1197968786504704,0.41247446931659626,0.0,0.0,0.0,0.0,0.3895717163234449,0.0,22.94054462177954,0.0,0.0,0.0,0.0,1.0500005389997925e-08
21.0,1.1557918492602868,0.568797545,0.152196335,0.0,0.0,1.168063964528305,0.42040206483499004,0.0,0.0,0.0,0.0,0.4326741801030084,0.0,23.13143450108606,0.0,2.220446049250313e-16,0.0,0.0,1.0500005509775688e-08
22.0,1.2064347911369846,0.499665692,0.157201758,0.0,0.0,1.0260970608378752,0.4342282201400607,0.0,0.0,0.0,0.0,0.2538904898409513,0.0,23.343444585467005,0.0,0.0,0.0,0.0,1.0500005629553453e-08
23.0,1.255651593508825,0.192462966,0.181682449,0.0,0.0,0.3952356283303516,0.5018496450908477,0.0,0.0,0.0,0.0,0.0,0.35856632008762557,23.46785065920106,0.0,0.0,1.1102230246251565e-16,0.0,2.1428583161900447e-08
24.0,1.2849324217211704,0.001861837,0.202969574,0.0,0.0,0.0038234073382392786,0.5606496898120334,0.0,0.0,0.0,0.0,0.0,0.7204593245708977,23.10928407140627,0.0,0.0,0.0,0.0,2.1428583406344868e-08
25.0,1.2920374230381633,0.0,0.211225971,0.0,0.0,0.0,0.5834557997416675,0.0,0.0,0.0,0.0,0.0,0.7085816232964959,22.388824483218528,0.0,0.0,0.0,0.0,2.1428583650789296e-08
26.0,1.2783135069921694,0.0,0.211895965,0.0,0.0,0.0,0.5853064807125795,0.0,0.0,0.0,0.0,0.0,0.69300702627959,21.68024260452376,0.0,0.0,0.0,0.0,2.1428583895233727e-08
27.0,1.2484545141156926,0.0,0.214355818,0.0,0.0,0.0,0.5921011731103336,0.0,0.0,0.0,0.0,0.0,0.656353341005359,20.987235330928964,0.0,0.0,0.0,0.0,2.1428584139678154e-08
28.0,1.2128866805185698,0.0,0.221920502,0.0,0.0,0.0,0.6129966090840331,0.0,0.0,0.0,0.0,0.0,0.5998900714345368,20.33088175051382,0.0,0.0,0.0,0.0,2.142858438412259e-08
