time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.003783869170707654,0.7085610628469795,0.0,0.0,0.0,0.0,0.0,0.49931261325195153,35.54404377451968,0.0,-4.336808689942018e-19,0.0,0.0,2.142863669529562e-08
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.7189580752607904,0.0,0.0,0.0,0.0,0.0,0.4906437734252699,35.044730755802604,0.0,0.0,1.1102230246251565e-16,0.0,2.1428636939740653e-08
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.7224249224345731,0.0,0.0,0.0,0.0,0.0,0.4688769439564232,34.55408658260807,0.0,0.0,1.1102230246251565e-16,0.0,2.142863718418569e-08
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.7150826259757967,0.0,0.0,0.0,0.0,0.0,0.45271577614295294,34.08520924447936,0.0,0.0,1.1102230246251565e-16,0.0,2.142863742863073e-08
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.6866038739985334,0.0,0.0,0.0,0.0,0.0,0.46144485146360786,33.63249307951279,0.0,0.0,1.1102230246251565e-16,0.0,2.142863767307577e-08
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.6607178937578411,0.0,0.0,0.0,0.0,0.0,0.4674762288679052,33.17104784438988,0.0,0.0,1.1102230246251565e-16,0.0,2.1428637917520815e-08
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.6479563845262752,0.0,0.0,0.0,0.0,0.0,0.46760162816228745,32.70357123712656,0.0,0.0,1.1102230246251565e-16,0.0,2.142863816196586e-08
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.6416903219813147,0.0,0.0,0.0,0.0,0.0,0.4663408433205001,32.23596923590156,0.0,0.0,0.0,0.0,2.142863840641091e-08
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.633478182921498,0.0,0.0,0.0,0.0,0.0,0.46761286506013167,31.76962802485246,0.0,0.0,0.0,0.0,2.1428638650855967e-08
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.6299779570352858,0.0,0.0,0.0,0.0,0.0,0.4747019945651744,31.302014797383467,0.0,0.0,0.0,0.0,2.142863889530102e-08
