time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.0040073981496399754,0.8160012680878492,0.0,0.0,0.0,0.0,0.0,0.39164887903214946,22.850624141998324,0.0,0.0,-1.1102230246251565e-16,0.0,0.19577806096053335
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.8279747955067939,0.0,0.0,0.0,0.0,0.0,0.3816270531792665,22.458975002299965,0.0,0.0,-1.1102230246251565e-16,0.0,0.19577806319385205
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.8319673260569581,0.0,0.0,0.0,0.0,0.0,0.35933454033403817,22.077347692922185,0.0,0.0,0.0,0.0,0.19577806542717074
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.8235117058779923,0.0,0.0,0.0,0.0,0.0,0.3442866962407575,21.718012900743012,0.0,0.0,0.0,0.0,0.19577806766048947
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.790714676877226,0.0,0.0,0.0,0.0,0.0,0.3573340485849154,21.373725956756193,0.0,0.0,0.0,0.0,0.19577806989380822
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.7609035655846715,0.0,0.0,0.0,0.0,0.0,0.3672905570410748,21.016391664352632,0.0,0.0,-1.1102230246251565e-16,0.0,0.195778072127127
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.7462070090538458,0.0,0.0,0.0,0.0,0.0,0.36935100363471685,20.64910086756917,0.0,0.0,0.0,0.0,0.19577807436044584
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.7389908137945957,0.0,0.0,0.0,0.0,0.0,0.369040351507219,20.279749628381904,0.0,0.0,-1.1102230246251565e-16,0.0,0.19577807659376467
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.7295334554413166,0.0,0.0,0.0,0.0,0.0,0.371557592540313,19.910709045535466,0.0,0.0,0.0,0.0,0.19577807882708353
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.7255024849131493,0.0,0.0,0.0,0.0,0.0,0.37917746668731084,19.53915122586573,0.0,0.0,0.0,0.0,0.1957780810604024
10.0,1.1162667997397757,0.0,0.241095621,0.0,0.0,0.0,0.7263665152330413,0.0,0.0,0.0,0.0,0.0,0.38990028450673436,19.159973536287502,0.0,0.0,-1.1102230246251565e-16,0.0,0.19577808329372132
11.0,1.1340400097852976,0.0,0.239250483,0.0,0.0,0.0,0.7208075322302597,0.0,0.0,0.0,0.0,0.0,0.41323247755503784,18.77007303321529,0.0,0.0,0.0,0.0,0.19577808552704026
