time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),solar2 capacity factor (-),wind2 capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch solar2 (kW),dispatch wind2 (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to storage2 (kW),dispatch from storage2 (kW),energy storage2 (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch to csp storage (kW),dispatch from csp storage (kW),energy csp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment solar2 (kW),cutailment wind2 (kW),cutailment csp (kW),cutailment nuclear (kW),price ($/kWh)
15.0,1.1938672044192535,0.392796165,0.197158781,0.0,0.0,0.0,0.0,0.37902826117804933,0.49667221603548517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181667272057189,106.21818841191738,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.10504942345482869
16.0,1.1898971403922178,0.566870317,0.165461781,0.0,0.0,0.0,0.0,0.5470009376643472,0.41682277107631405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22607343165155655,105.9000204730383,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.1050494246531695
17.0,1.1807492905952939,0.584959422,0.144656312,0.0,0.0,0.0,0.0,0.5644560011943517,0.3644107083648511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2518825810360912,105.67394583334284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10504942585151031
18.0,1.1644086441064532,0.548865303,0.140981722,0.0,0.0,0.0,0.0,0.5296270176595365,0.35515387106313423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2796277553837825,105.42206204684179,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.10504942704985115
19.0,1.1518346333368983,0.529070696,0.14460458,0.0,0.0,0.0,0.0,0.5105262317037651,0.36428038778288346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2770280138502496,105.14243308886635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105049428248192
20.0,1.1426996316436218,0.545293524,0.149326342,0.0,0.0,0.0,0.0,0.5261804331347556,0.37617520669096016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24034399181790617,104.86540387561432,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.10504942944653288
21.0,1.1557918492602868,0.568797545,0.152196335,0.0,0.0,0.0,0.0,0.5488606143690158,0.3834051447950932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22352609009617794,104.6250586875548,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.10504943064487375
22.0,1.2064347911369846,0.499665692,0.157201758,0.0,0.0,0.0,0.0,0.48215190290640125,0.396014547840677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32826834038990643,104.40153140395871,0.0,0.0,0.0,0.0,-5.551115123125783e-17,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.10504943184321465
23.0,1.255651593508825,0.192462966,0.181682449,0.0,0.0,0.0,0.0,0.18571694391199067,0.4576850399556082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6122496096412261,104.07326187261879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10504943304155555
24.0,1.2849324217211704,0.001861837,0.202969574,0.0,0.0,0.0,0.0,0.001796577725515614,0.5113104655803202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7718253784153346,103.46101107577223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10504943423989647
