time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),solar2 capacity factor (-),wind2 capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch solar2 (kW),dispatch wind2 (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to storage2 (kW),dispatch from storage2 (kW),energy storage2 (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch to csp storage (kW),dispatch from csp storage (kW),energy csp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment solar2 (kW),cutailment wind2 (kW),cutailment csp (kW),cutailment nuclear (kW),price ($/kWh)
14.0,1.1889313912680575,0.0,0.222339816,0.0,0.0,0.0,0.0,0.0,0.7645058719653838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4244255193026736,256.42198095434173,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.11643144752089621
15.0,1.1938672044192535,0.0,0.197158781,0.0,0.0,0.0,0.0,0.0,0.677921968704144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5159452357151093,255.99755250993096,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.11643144884907634
16.0,1.1898971403922178,0.0,0.165461781,0.0,0.0,0.0,0.0,0.0,0.5689332007018949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6209639396903229,255.48160435394936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11643145017725647
17.0,1.1807492905952939,0.0,0.144656312,0.0,0.0,0.0,0.0,0.0,0.49739449249547196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6833547980998219,254.86063749987818,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.1164314515054366
18.0,1.1644086441064532,0.0,0.140981722,0.0,0.0,0.0,0.0,0.0,0.4847595731966934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6796490709097598,254.17727979448114,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.11643145283361676
19.0,1.1518346333368983,0.0,0.14460458,0.0,0.0,0.0,0.0,0.0,0.4972166142437039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6546180190931942,253.49762782406944,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.11643145416179694
20.0,1.1426996316436218,0.0,0.149326342,0.0,0.0,0.0,0.0,0.0,0.5134521893195734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6292474423240485,252.8430069132274,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.11643145548997712
21.0,1.1557918492602868,0.0,0.152196335,0.0,0.0,0.0,0.0,0.0,0.523320536521046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6324713127392408,252.21375658662203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11643145681815732
22.0,1.2064347911369846,0.0,0.157201758,0.0,0.0,0.0,0.0,0.0,0.5405314677164312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6659033234205535,251.58128239677959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11643145814633755
23.0,1.255651593508825,0.0,0.181682449,0.0,0.0,0.0,0.0,0.0,0.6247072683263863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6309443251824386,250.91537620347071,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.11643145947451777
24.0,1.2849324217211704,0.0,0.202969574,0.0,0.0,0.0,0.0,0.0,0.6979021299240101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5870302917971603,250.28442901599618,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.11643146080269803
25.0,1.2920374230381633,0.0,0.211225971,0.0,0.0,0.0,0.0,0.0,0.7262913950647953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565746027973368,249.69739586910444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11643146213087828
26.0,1.2783135069921694,0.0,0.211895965,0.0,0.0,0.0,0.0,0.0,0.7285951405495066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5497183664426628,249.131646992733,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.11643146345905858
27.0,1.2484545141156926,0.0,0.214355818,0.0,0.0,0.0,0.0,0.0,0.7370532390426334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5114012750730592,248.58192578434597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11643146478723886
28.0,1.2128866805185698,0.0,0.221920502,0.0,0.0,0.0,0.0,0.0,0.7630640788535406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44982260166502924,248.07052167359944,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.11643146611541917
29.0,1.1863382156818976,0.0,0.228137587,0.0,0.0,0.0,0.0,0.0,0.7844412575996448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4018969580822527,247.62069624209474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11643146744359949
30.0,1.161374350295067,0.0,0.239214475,0.0,0.0,0.0,0.0,0.0,0.8225286594489963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33884569084607075,247.21879645930414,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.11643146877177983
31.0,1.1492864261135043,0.0,0.255139109,0.0,0.0,0.0,0.0,0.0,0.8772848269268878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27200159918661654,246.87994794833438,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.11643147009996019
32.0,1.14937208013782,0.0,0.27224264,0.0,0.0,0.0,0.0,0.0,0.9360945809155391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213277499222281,246.60794353288944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11643147142814055
33.0,1.163723411911927,0.0,0.284032874,0.0,0.0,0.0,0.0,0.0,0.9766347922326426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1870886196792844,246.3946632205117,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.11643147275632094
34.0,1.197220559471216,0.0,0.297730735,0.0,0.0,0.0,0.0,0.0,1.0237342967490342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17348626272218198,246.2075717901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11643147408450134
35.0,1.254034873799865,0.0,0.312481376,0.0,0.0,0.0,0.0,0.0,1.0744537399087484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17958113389111674,246.03408271879948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11643147541268176
36.0,1.309996930586572,0.0,0.324623704,0.0,0.0,0.0,0.0,0.0,1.1162046112656343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19379231932093768,245.85449877829916,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.11643147674086218
37.0,1.3374661761846387,0.0,0.341340376,0.0,0.0,0.0,0.0,0.0,1.173684167260766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16378200892387249,245.6607036544176,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.11643147806904264
38.0,1.340012242057425,0.0,0.350141382,0.0,0.0,0.0,0.0,0.0,1.2039460469692687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1360661950881564,245.49691884314382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11643147939722312
39.0,1.3296117021548828,0.0,0.310976023,0.0,0.0,0.0,0.0,0.0,1.0692776485159197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26033405363896317,245.3608498475741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11643148072540357
