time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.0039599431535423035,0.4191815724094729,0.0,0.0,0.7885160297066235,77.1301011680918,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.029360727844853617
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.42533239869743006,0.0,0.0,0.7842694499886302,76.34149758569343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029360761173134454
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.42738337006152183,0.0,0.0,0.7639184963294745,75.55714147818064,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.029360794501453114
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.4230397001422067,0.0,0.0,0.7447587019765429,74.79313721467317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02936082782980961
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.4061917971737272,0.0,0.0,0.7418569282884142,74.04829361276278,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.029360861158203935
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.3908777664294252,0.0,0.0,0.7373163561963212,73.30635263003482,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.029360894486636094
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.38332811434367253,0.0,0.0,0.7322298983448902,72.56895306159845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029360927815106082
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.37962113961963256,0.0,0.0,0.7284100256821822,71.83664078805788,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.029360961143613903
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.3747628746874504,0.0,0.0,0.7263281732941792,71.10814921844964,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.029360994472159563
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.3726921566255864,0.0,0.0,0.7319877949748738,70.38174032816202,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.029361027800743046
10.0,1.1162667997397757,0.0,0.241095621,0.0,0.0,0.0,0.37313601082320363,0.0,0.0,0.743130788916572,69.64967264076226,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.029361061129364367
11.0,1.1340400097852976,0.0,0.239250483,0.0,0.0,0.0,0.37028034953046574,0.0,0.0,0.7637596602548319,68.90646279041277,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.02936109445802352
12.0,1.156661237607092,0.0,0.233797563,0.0,0.0,0.0,0.3618410389876249,0.0,0.0,0.7948201986194672,68.14262491236484,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.029361127786720505
13.0,1.1776850178753973,0.0,0.228031707,0.0,0.0,0.0,0.3529174073683636,0.0,0.0,0.8247676105070337,67.34772736300756,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.029361161115455323
14.0,1.1889313912680575,0.073691983,0.222339816,0.0,0.0,0.14425044985660074,0.34410824902292647,0.0,0.0,0.7005726923885301,66.52288330407477,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,-5.551115123125783e-17,0.0,0.02936119444422797
15.0,1.1938672044192535,0.392796165,0.197158781,0.0,0.0,0.76888992800204,0.30513636347258927,0.0,0.0,0.11984091294462407,65.82223509956572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029361227773038453
16.0,1.1898971403922178,0.566870317,0.165461781,0.0,0.0,1.1096362848263135,0.2560799265036943,0.0,0.17581907093779012,0.0,65.70231946982736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026425134991698095
17.0,1.1807492905952939,0.584959422,0.144656312,0.0,0.0,1.1450453134278817,0.22387996503709506,0.0,0.18817598786968287,0.0,65.86048205299747,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.026425164987695624
18.0,1.1644086441064532,0.548865303,0.140981722,0.0,0.0,1.074391862523627,0.2181929191740313,0.0,0.12817613759120527,0.0,66.0297656818712,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.026425194983727203
19.0,1.1518346333368983,0.529070696,0.14460458,0.0,0.0,1.0356443509458124,0.22379990106898215,0.0,0.10760961867789641,0.0,66.14504925333536,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.026425224979792834
20.0,1.1426996316436218,0.545293524,0.149326342,0.0,0.0,1.0674001830143598,0.23110762167140897,0.0,0.15580817304214703,0.0,66.24182282691571,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.02642525497589252
21.0,1.1557918492602868,0.568797545,0.152196335,0.0,0.0,1.1134087916127875,0.23554941839367508,0.0,0.19316636074617594,0.0,66.3819749895733,0.0,0.0,0.0,0.0,2.220446049250313e-16,-2.7755575615628914e-17,0.0,0.026425284972026244
22.0,1.2064347911369846,0.499665692,0.157201758,0.0,0.0,0.9780846967967968,0.2432961520877836,0.0,0.014946057747595715,0.0,66.55574936207358,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-2.7755575615628914e-17,0.0,0.026425314968194027
23.0,1.255651593508825,0.192462966,0.181682449,0.0,0.0,0.37674205925813736,0.28118413754370986,0.0,0.0,0.5977253967069778,66.56912526461865,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.029361494404884284
24.0,1.2849324217211704,0.001861837,0.202969574,0.0,0.0,0.003644505329835729,0.31412954265496607,0.0,0.0,0.9671583737363687,65.9713243033005,0.0,0.0,0.0,0.0,-4.336808689942018e-19,-5.551115123125783e-17,0.0,0.029361527734035258
25.0,1.2920374230381633,0.0,0.211225971,0.0,0.0,0.0,0.32690770522620854,0.0,0.0,0.9651297178119548,65.00409104353479,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.029361561063224073
26.0,1.2783135069921694,0.0,0.211895965,0.0,0.0,0.0,0.3279446335926324,0.0,0.0,0.950368873399537,64.03888753762897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029361594392450716
27.0,1.2484545141156926,0.0,0.214355818,0.0,0.0,0.0,0.33175166970479597,0.0,0.0,0.9167028444108968,63.088445971767015,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.029361627721715185
28.0,1.2128866805185698,0.0,0.221920502,0.0,0.0,0.0,0.34345929010532616,0.0,0.0,0.8694273904132437,62.171671513768445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029361661051017496
29.0,1.1863382156818976,0.0,0.228137587,0.0,0.0,0.0,0.3530812744708107,0.0,0.0,0.8332569412110868,61.302173550425714,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.029361694380357635
30.0,1.161374350295067,0.0,0.239214475,0.0,0.0,0.0,0.3702246210961541,0.0,0.0,0.7911497291989131,60.468847023278364,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.029361727709735615
31.0,1.1492864261135043,0.0,0.255139109,0.0,0.0,0.0,0.3948706697466169,0.0,0.0,0.7544157563668874,59.67762865407713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029361761039151422
32.0,1.14937208013782,0.0,0.27224264,0.0,0.0,0.0,0.42134125972191555,0.0,0.0,0.7280308204159045,58.92314515584363,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.02936179436860506
33.0,1.163723411911927,0.0,0.284032874,0.0,0.0,0.0,0.4395886292227996,0.0,0.0,0.7241347826891275,58.19504744999796,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.02936182769809654
34.0,1.197220559471216,0.0,0.297730735,0.0,0.0,0.0,0.4607883722506946,0.0,0.0,0.7364321872205215,57.470846608364624,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.029361861027625842
35.0,1.254034873799865,0.0,0.312481376,0.0,0.0,0.0,0.48361746934087013,0.0,0.0,0.7704174044589949,56.734349184261994,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.02936189435719299
36.0,1.309996930586572,0.0,0.324623704,0.0,0.0,0.0,0.502409763507121,0.0,0.0,0.8075871670794512,55.96386737894121,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.02936192768679796
37.0,1.3374661761846387,0.0,0.341340376,0.0,0.0,0.0,0.5282816241342367,0.0,0.0,0.809184552050402,55.15621668559697,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.02936196101644077
38.0,1.340012242057425,0.086175999,0.350141382,0.0,0.0,0.16868763896056338,0.5419026607024251,0.0,0.0,0.6294219423944366,54.34696952407033,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.02936199434612141
39.0,1.3296117021548828,0.388952263,0.310976023,0.0,0.0,0.7613655736539602,0.48128768246638876,0.0,0.0,0.0869584460345339,53.71748589080038,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-5.551115123125783e-17,0.0,0.02936202767583989
40.0,1.3074872676741198,0.521500834,0.299015891,0.0,0.0,1.0208265111429076,0.46277736724420165,0.0,0.17611661071298945,0.0,53.63046646843608,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.02642585490503658
41.0,1.2786496990376088,0.533686072,0.320008689,0.0,0.0,1.044678848826774,0.4952672518354168,0.0,0.26129640162458184,0.0,53.78891054052637,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.026425884901851306
