time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.0021278581332438945,0.6695403309867316,0.0,0.0,0.31948596922725014,1.9194717031173185,0.0,0.22050338692241306,108.32376247376037,0.0,0.0,-1.1102230246251565e-16,0.0,0.07764820647527057
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.6793647759045008,0.0,0.0,0.06448983805417183,1.5999835550401542,0.0,0.4657472347273877,108.10325785114547,0.0,0.0,-1.1102230246251565e-16,0.0,0.07764820736103473
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.6826407024631638,0.0,0.0,0.0,1.5354919007966494,0.0,0.5086611639278326,107.63750938324098,0.0,0.0,-1.1102230246251565e-16,0.0,0.07764820824679891
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.675702749110972,0.0,0.0,0.0,1.5354901578137283,0.0,0.49209565300777774,107.12884699144901,0.0,0.0,0.0,0.0,0.0776482091325631
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.6487923330230028,0.0,0.0,0.0,1.5354884148327854,0.0,0.4992563924391386,106.63675011637963,0.0,0.0,-1.1102230246251565e-16,0.0,0.07764821001832728
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.6243319037289757,0.0,0.0,0.0,1.5354866718538212,0.0,0.5038622188967706,106.13749250749242,0.0,0.0,-1.1102230246251565e-16,0.0,0.07764821090409148
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.6122731757479858,0.0,0.0,0.0,1.5354849288768353,0.0,0.5032848369405769,105.63362907784281,0.0,0.0,0.0,0.0,0.0776482117898557
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.6063521876916007,0.0,0.0,0.0,1.5354831859018279,0.0,0.501678977610214,105.13034303589718,0.0,0.0,0.0,0.0,0.07764821267561992
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.598592294306934,0.0,0.0,0.0,1.535481442928799,0.0,0.5024987536746957,104.6286628590231,0.0,0.0,0.0,0.0,0.07764821356138416
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.5952848272144486,0.0,0.0,0.0,1.5354796999577487,0.0,0.5093951243860116,104.12616291180737,0.0,0.0,-1.1102230246251565e-16,0.0,0.0776482144471484
10.0,1.1162667997397757,0.0,0.241095621,0.0,0.0,0.0,0.5959937760469898,0.0,0.0,0.0,1.535477956988677,0.0,0.5202730236927858,103.61676659961257,0.0,0.0,0.0,0.0,0.07764821533291266
11.0,1.1340400097852976,0.0,0.239250483,0.0,0.0,0.0,0.5914325535768903,0.0,0.0,0.022057075570531024,1.5354762140215836,0.0,0.5205503806378763,103.09649239392189,0.0,0.0,0.0,0.0,0.07764908877463379
12.0,1.156661237607092,0.0,0.233797563,0.0,0.0,0.0,0.577952813182592,0.0,0.0,0.058158043786623835,1.5134173954859378,0.0,0.5205503806378763,102.57594083722108,0.0,0.0,-1.1102230246251565e-16,0.0,0.077649176916544
13.0,1.1776850178753973,0.0,0.228031707,0.0,0.0,0.0,0.563699487986017,0.0,0.0,0.09343514925150403,1.4552576337738259,0.0,0.5205503806378763,102.05538928645841,0.0,0.0,-1.1102230246251565e-16,0.0,0.07764926505855423
14.0,1.1889313912680575,0.073691983,0.222339816,0.0,0.0,0.07751234829643606,0.5496290059263785,0.0,0.0,0.041239656407366515,1.3618208326157242,0.0,0.5205503806378763,101.5348377416339,0.0,0.0,-1.1102230246251565e-16,0.0,0.07764935320066453
15.0,1.1938672044192535,0.392796165,0.197158781,0.0,0.0,0.41315963978041365,0.4873809233101397,0.0,0.0,0.0,1.3205796303646757,0.0,0.29332664132870007,101.0142862027475,0.0,0.0,-5.551115123125783e-17,0.0,0.07764821976173407
