time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.0021324721671309357,0.671109302796754,0.0,0.0,0.3200684668293107,1.9229713487104985,0.0,0.21834730347644316,107.96780892606756,0.0,0.0,-1.1102230246251565e-16,0.0,0.07689378235334078
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.6809567698931906,0.0,0.0,0.06403912884640663,1.6029006990587207,0.0,0.4646059499464631,107.74946039095913,0.0,0.0,-1.1102230246251565e-16,0.0,0.07689378323049892
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.6842403731162521,0.0,0.0,0.0,1.5388597507116435,0.0,0.5070614932747443,107.28485321187146,0.0,0.0,0.0,0.0,0.07689378410765706
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.6772861616646971,0.0,0.0,0.0,1.5388580039057749,0.0,0.4905122404540527,106.77779049475548,0.0,0.0,-1.1102230246251565e-16,0.0,0.07689378498481524
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.6503126848733111,0.0,0.0,0.0,1.538856257101889,0.0,0.4977360405888303,106.28727703624448,0.0,0.0,-1.1102230246251565e-16,0.0,0.07689378586197342
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.6257949360687971,0.0,0.0,0.0,1.5388545102999858,0.0,0.5023991865569493,105.78953978319414,0.0,0.0,-1.1102230246251565e-16,0.0,0.0768937867391316
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.6137079501869889,0.0,0.0,0.0,1.5388527635000655,0.0,0.5018500625015738,105.28713938985359,0.0,0.0,-1.1102230246251565e-16,0.0,0.07689378761628977
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.6077730871436642,0.0,0.0,0.0,1.5388510167021279,0.0,0.5002580781581505,104.7852881262995,0.0,0.0,0.0,0.0,0.076893788493448
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.5999950095609651,0.0,0.0,0.0,1.5388492699061735,0.0,0.5010960384206645,104.28502885281365,0.0,0.0,0.0,0.0,0.0768937893706062
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.5966797918933605,0.0,0.0,0.0,1.5388475231122016,0.0,0.5080001597070998,103.78393162477195,0.0,0.0,-1.1102230246251565e-16,0.0,0.07689379024776444
