time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.0020761080868229092,0.6701345475334887,0.0,0.0,0.2788150480247522,1.6751208085327112,0.0,0.26063184162457487,110.65940973302061,0.0,0.0,0.0,0.0,0.08210901389904639
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.6799677116388299,0.0,0.0,0.042188346448044166,1.3963038590280754,0.0,0.48744579059918636,110.3987766290599,0.0,0.0,0.0,0.0,0.08210901483569678
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.683246545579882,0.0,0.0,0.0,1.3541139275936318,0.0,0.5080553208111145,109.91132957909768,0.0,0.0,0.0,0.0,0.08210901577234715
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.67630243479924,0.0,0.0,0.0,1.3541123904982892,0.0,0.4914959673195098,109.40327300448408,0.0,0.0,0.0,0.0,0.08210901670899756
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.649368135736968,0.0,0.0,0.0,1.3541108534046915,0.0,0.49868058972517326,108.91177578915767,0.0,0.0,0.0,0.0,0.08210901764564799
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.6248859978300993,0.0,0.0,0.0,1.3541093163128384,0.0,0.503308124795647,108.4130939570323,0.0,0.0,0.0,0.0,0.08210901858229838
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.6128165677369775,0.0,0.0,0.0,1.3541077792227303,0.0,0.5027414449515853,107.90978459552512,0.0,0.0,0.0,0.0,0.08210901951894882
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.6068903248080874,0.0,0.0,0.0,1.3541062421343666,0.0,0.5011408404937273,107.40704191960346,0.0,0.0,0.0,0.0,0.08210902045559927
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.5991235445238019,0.0,0.0,0.0,1.354104705047748,0.0,0.5019675034578278,106.90589985387464,0.0,0.0,0.0,0.0,0.08210902139224971
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.595813142056727,0.0,0.0,0.0,1.3541031679628743,0.0,0.5088668095437333,106.40393113089844,0.0,0.0,0.0,0.0,0.08210902232890017
10.0,1.1162667997397757,0.0,0.241095621,0.0,0.0,0.0,0.5965227200808308,0.0,0.0,0.0,1.354101630879745,0.0,0.5197440796589449,105.8950631075625,0.0,0.0,0.0,0.0,0.08210902326555064
11.0,1.1340400097852976,0.0,0.239250483,0.0,0.0,0.0,0.5919574495291748,0.0,0.0,0.006328075629386179,1.354100093798361,0.0,0.5357544846267366,105.37531781991622,0.0,0.0,0.0,0.0,0.08210994688557585
12.0,1.156661237607092,0.0,0.233797563,0.0,0.0,0.0,0.5784657458752824,0.0,0.0,0.042441007105073036,1.3477704810893352,0.0,0.5357544846267366,104.83956213323108,0.0,0.0,0.0,0.0,0.08211004009114566
13.0,1.1776850178753973,0.0,0.228031707,0.0,0.0,0.0,0.5641997708631755,0.0,0.0,0.07773076238548508,1.3053279440895562,0.0,0.5357544846267366,104.30380645265751,0.0,0.0,1.1102230246251565e-16,0.0,0.08211013329682128
14.0,1.1889313912680575,0.073691983,0.222339816,0.0,0.0,0.07562722843817511,0.5501168012611536,0.0,0.0,0.027432876941992063,1.2275956999871618,0.0,0.5357544846267366,103.76805077819553,0.0,0.0,0.0,0.0,0.08211022650260268
15.0,1.1938672044192535,0.392796165,0.197158781,0.0,0.0,0.40311149314701056,0.4878134735177991,0.0,0.0,0.0,1.200161429564463,0.0,0.3029422377544438,103.23229510984513,0.0,5.551115123125783e-17,0.0,0.0,0.08210902794880318
16.0,1.1898971403922178,0.566870317,0.165461781,0.0,0.0,0.5817570543403581,0.4093882388330012,0.0,0.0,0.0,1.2001600672252193,0.0,0.1987518472188586,102.92935169447861,0.0,0.0,-5.551115123125783e-17,0.0,0.08210902888545372
17.0,1.1807492905952939,0.584959422,0.144656312,0.0,0.0,0.6003212023030629,0.35791100789466984,0.0,0.0,0.0,1.2001587048875222,0.0,0.2225170803975612,102.73059867310346,0.0,0.0,0.0,0.0,0.08210902982210426
18.0,1.1644086441064532,0.548865303,0.140981722,0.0,0.0,0.5632792057145375,0.34881927734854834,0.0,0.0,0.0,1.2001573425513716,0.0,0.25231016104336723,102.50808042081685,0.0,0.0,5.551115123125783e-17,0.0,0.08210903075875484
19.0,1.1518346333368983,0.529070696,0.14460458,0.0,0.0,0.5429647670946282,0.35778301173602034,0.0,0.0,0.0,1.2001559802167674,0.0,0.25108685450624973,102.25576909042282,0.0,0.0,0.0,0.0,0.0821090316954054
20.0,1.1426996316436218,0.545293524,0.149326342,0.0,0.0,0.5596136272436246,0.3694656723340504,0.0,0.0,0.0,1.2001546178837095,0.0,0.21362033206594683,102.00468106944409,0.0,0.0,0.0,0.0,0.08210903263205598
21.0,1.1557918492602868,0.568797545,0.152196335,0.0,0.0,0.5837348938050451,0.37656665585200877,0.0,0.0,0.0,1.200153255552198,0.0,0.195490299603233,101.79105957376996,0.0,0.0,0.0,0.0,0.08210903356870658
22.0,1.2064347911369846,0.499665692,0.157201758,0.0,0.0,0.5127875501952884,0.3889511551254948,0.0,0.0,0.0,1.2001518932222333,0.0,0.30469608581620133,101.5955681129954,0.0,0.0,0.0,0.0,0.08210903450535716
23.0,1.255651593508825,0.192462966,0.181682449,0.0,0.0,0.19751728889655107,0.44952168031466155,0.0,0.0,0.07285813967087572,1.2001505308938145,0.0,0.5357544846267366,101.29087086823789,0.0,0.0,5.551115123125783e-17,0.0,0.08211106535939641
24.0,1.2849324217211704,0.001861837,0.202969574,0.0,0.0,0.0019107312136470347,0.5021906323886632,0.0,0.0,0.24507657349212356,1.1272910288960667,0.0,0.5357544846267366,100.75511522814567,0.0,0.0,0.0,0.0,0.08211115856623584
