case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),problem status,dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
pgp0800batt0850,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0036033625,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0330968911467897,2.488940212830083,0.0,1.693662740480231,388.1880911049776,0.26306017523788067,0.5310579178773281,0.11791085897453822,optimal,0.0,0.0,0.28403664653018035,0.7884407120318981,0.0,0.028993091035179032,0.026093259422061126,0.4603081585401724,0.1364228168485024,0.06684528989954183,165.71315288937026,0.0,1.422344234903071e-17,0.1164662785225972,0.0
pgp0800batt0800,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0033914,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.035352048528047,2.493797813973061,0.0,1.6997799615768592,384.83172888632595,0.25836859712667526,0.5295084602866887,0.11755114923271641,optimal,0.0,0.0,0.2846566729240834,0.7872445973188954,0.0,0.028996833702309627,0.026096629894967156,0.4584823866088066,0.1352925296229482,0.06629146318731184,164.48339926142242,0.0,-1.6436683609291932e-17,0.1194284771330545,0.0
pgp0800batt0750,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0031794375,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0388245634729112,2.5012775990671625,0.0,1.7091993226625297,379.67098885355773,0.25127315405076134,0.5271225892673773,0.11718967321874738,optimal,0.0,0.0,0.28561139605646085,0.7854114573931376,0.0,0.029038528010268082,0.02613415582382573,0.4575558883556846,0.1335620136592301,0.06544353239607394,162.55211045461056,0.0,7.479392378326037e-18,0.12398105153321518,0.0
pgp0800batt0700,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.002967475,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0564293285696706,2.4836724869945326,0.0,1.9265099155914198,375.78830998343693,0.2458340980126871,0.5173255242385072,0.11679097187261937,optimal,0.0,0.0,0.2904515988330701,0.7795495698277647,0.0,0.030996949345404423,0.027896667184532754,0.517320774918434,0.13117461803254243,0.06427373153257931,160.53643797148146,0.0,8.858101938784794e-18,0.12344222730089355,0.0
pgp0800batt0650,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0027555125,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0569389660868924,2.484966871871072,0.0,1.9272918974825042,374.952295282261,0.2447121772664528,0.5169672259752857,0.11638247113489238,optimal,0.0,0.0,0.2905917170858479,0.7792726460352665,0.0,0.03100494147715679,0.027903860463619302,0.5170031818473076,0.13090481253882308,0.06414153043124615,160.22167831286467,0.0,1.7591069532907423e-17,0.12418975216175425,0.0
pgp0800batt0600,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00254355,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0571047309030541,2.4853878837939614,0.0,1.9275462450923975,374.6801484276001,0.24435288231156427,0.5168506857997159,0.11597393683362071,optimal,0.0,0.0,0.29063729198099936,0.7791823976796433,0.0,0.031005639758964698,0.02790448912770455,0.5168177774177384,0.13081708337340464,0.06409854434402201,160.11614761369458,0.0,-1.7045085598547518e-18,0.12443306832919768,0.0
pgp0800batt0550,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0023315875,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0574534471810875,2.486273558535786,0.0,1.928081311301877,374.10729647874405,0.24360489043968625,0.5166055224580186,0.11556532816826606,optimal,0.0,0.0,0.2907331670175539,0.7789922941256722,0.0,0.031004298349186204,0.027903282409914038,0.516332361536783,0.13063259075701483,0.06400814555306099,159.8890082180138,0.0,-1.2812926140128404e-17,0.12494517771565261,0.0
pgp0800batt0500,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.002119625,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0583374563046775,2.4885187779351257,0.0,1.9294377246404575,372.6547917283364,0.24171784465121343,0.5159840239949917,0.11515639039544417,optimal,0.0,0.0,0.2909762139080424,0.7785105832546271,0.0,0.031002671570509708,0.0279018195820932,0.5152109146405576,0.1301649565881019,0.06377901141384887,159.31012475694178,0.0,5.2030568060029825e-18,0.12624318570758383,0.0
pgp0800batt0450,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0019076625,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.055961187443412,2.4826864496670225,0.0,2.5592915686327187,372.94465979791164,0.23320471015267158,0.5012518982725229,0.11472223268905338,optimal,0.0,0.0,0.2903228894770119,0.7777566691452868,0.0,0.034816333360630704,0.03133391702624621,0.6897873560080929,0.12665748653719014,0.06206034424927592,159.90970276574933,0.0,6.570460685074818e-18,0.12487663320474537,0.0
pgp0800batt0400,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0016957,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0476149828325945,2.4715339812054116,0.0,4.043603787187084,376.1097026702176,0.22049471426929218,0.4674740338628626,0.1139702511112254,optimal,0.0,0.0,0.2880282083205524,0.7782864622206067,0.0,0.04224926035971413,0.038022995461880905,1.1794788806748133,0.12173833018196695,0.05964992453864109,162.8110278165714,0.0,2.6067582067216845e-17,0.12029212374016564,0.0
pgp0800batt0350,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0014837375,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0859852051980168,2.438039344578593,0.0,5.394873730587884,364.89273861180175,0.200378318565873,0.43765501786455946,0.1130746945324688,optimal,0.0,0.0,0.2985776053622896,0.7650422452959497,0.0,0.04912227668338839,0.04420825992545686,1.5761098664425925,0.1151059303903191,0.05640009649001127,158.61644556935477,0.0,2.6610641565332064e-17,0.12135865528955725,0.0
pgp0800batt0300,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.001271775,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.120217647720568,2.379817385493277,0.0,6.782737924457711,368.97293625436924,0.1995360003280561,0.412880889870638,0.11167311508079573,optimal,0.0,0.0,0.3079893732806398,0.7554489214107517,0.0,0.05562422255818167,0.05005944560273323,2.0743876298512336,0.1134739150969286,0.05560039736098544,159.63642071334087,0.0,-3.458139044544345e-17,0.10978415139468427,0.0
pgp0800batt0250,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0010598125,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.1228655913571353,2.3850527846500946,0.0,6.9409555649163,365.07313144789686,0.1938482646391785,0.40878521623040326,0.1102221434688441,optimal,0.0,0.0,0.30871739118213265,0.7539580700446522,0.0,0.05592150487366975,0.050326965359942404,2.104627981275825,0.11191983652303814,0.05483891480998063,158.23818785646148,0.0,-2.3440252451832923e-17,0.11317844313710392,0.0
pgp0800batt0200,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00084785,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.1825973629207363,2.2742978460118075,0.0,11.133913068003842,374.33820801155855,0.19277974110858895,0.3615419782460551,0.10834193444300749,optimal,0.0,0.0,0.325139870265773,0.737445865650818,0.0,0.07105212127191829,0.06394270390137702,3.7046359002404166,0.10877350028700532,0.05329718174095551,160.72020558049977,0.0,-2.965822932872159e-17,0.08942334111048354,0.0
pgp0800batt0150,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0006358875,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.1890878710014507,2.2899499133525474,0.0,11.162619222194852,364.0875737382038,0.18173342956879354,0.3566165470072844,0.10597925181963155,optimal,0.0,0.0,0.3269243516298363,0.7341149429176149,0.0,0.06964742528190758,0.06267863612732595,3.56490128080706,0.10601709069571971,0.051946585302850255,156.84012558136766,0.0,1.210594608019861e-17,0.09844490481619941,0.0
pgp0800batt0100,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.000423925,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.3247859788883025,2.165660789980029,0.0,13.684198170667424,341.283756032049,0.16603294670982,0.33093119077289956,0.10320424853123658,optimal,0.0,0.0,0.36423279368882555,0.6945279481156633,0.0,0.08200758159261212,0.07380180907772202,4.417428513848419,0.09912419192582042,0.04856922263622171,143.01308157678554,0.0,6.59188083146956e-18,0.09284395335495152,0.0
pgp0800batt0067,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00028261666807975,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.577517369160313,1.944381776089328,0.0,27.70703516435621,291.2099580858314,0.12475934983475805,0.24816072654057617,0.10030267568405944,optimal,0.0,0.0,0.4337180251138153,0.619461308444311,0.0,0.11480552144201055,0.10331326264874625,10.313047019531917,0.0817366028249447,0.040049528060082606,123.36940382802534,0.0,4.369318183667249e-17,0.08745991546462041,0.0
pgp0800batt0050,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0002119625,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.604168674788904,1.94062713821273,0.0,28.4514356338128,279.17858921898994,0.11533781487124387,0.23973245142749275,0.09832309379352581,optimal,0.0,0.0,0.4410454573626849,0.6105644485082389,0.0,0.11633600129401903,0.10469005884656293,10.87304366392034,0.07835803230960696,0.038394068886139276,119.82972151370157,0.0,1.3506942335418492e-17,0.09499169718627012,0.0
pgp0800batt0020,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,8.4785e-05,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,2.5202620301027947,1.2823250058814195,0.0,61.33344800201083,124.35150142660761,0.06168802330065829,0.07756161795534498,0.09272966455952594,optimal,0.0,0.0,0.6562004983196943,0.38852844278355747,0.0,0.2386104106436783,0.21472510792472246,21.37345906468769,0.04086851518493741,0.020024876800641356,60.98146610808031,0.0,0.03671299463750178,0.07768800388050263,0.0
pgp0800batt0010,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,4.23925e-05,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.9574781948343107,1.5476681379592687,0.0,289.71785530340634,0.0,0.0,0.0,0.08703696667221636,optimal,0.0,0.0,0.5381833464811858,0.4799761034719368,0.0,0.18057773087862722,0.1624182809255044,89.57288174962518,0.0,0.0,0.0,0.0,-2.5777225346536023e-17,0.08271146526855479,0.0
pgp0800batt0007,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,2.8261668079750002e-05,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.5710856398970527,1.7345387206520366,0.0,423.7879560133604,0.0,0.0,0.0,0.08214266344103938,optimal,0.0,0.0,0.4319497042264119,0.5839676394956701,0.0,0.15772308024144316,0.14180573651936115,127.77012142943681,0.0,0.0,0.0,0.0,-1.244111408225794e-17,0.046660692038556814,0.0
pgp0800batt0000,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,4.23925e-11,1.1767360000000002e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,0.0,2.8149197358034965,0.0,1053.8792266328692,0.0,0.0,0.0,0.058124207079236656,optimal,0.0,0.0,0.0,1.0234237582918968,0.0,0.2288410970188163,0.20541733872691942,475.40686090320366,0.0,0.0,0.0,0.0,0.0,-3.0892335873559577e-19,0.0
pgp0750batt1000,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,1.10319e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0281097597024313,2.478197949072513,0.0,1.6801349104774859,395.72723016661394,0.2738025578082287,0.534484440893504,0.11895442322474706,optimal,0.0,0.0,0.2826654991543633,0.791111044583717,0.0,0.02905613946604965,0.026149995729394353,0.46672191760899584,0.1389578012435398,0.06808740124211485,168.4316509881442,0.0,1.3589606759110129e-17,0.10989036819976702,0.0
pgp0750batt0950,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0040272875,1.10319e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.029557620300434,2.481316635756725,0.0,1.684062300853292,393.50363755853385,0.27061498627579555,0.5334896550695044,0.11859781998206102,optimal,0.0,0.0,0.2830635697249206,0.7903327973325069,0.0,0.029028107597088744,0.02612476990587365,0.46420366497497584,0.13821787657940482,0.06772484721319236,167.63773619852455,0.0,6.475759623529136e-18,0.11180248012452174,0.0
pgp0750batt0900,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.003815325,1.10319e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.030920088281562,2.4842513870416703,0.0,1.68775805971558,391.4366889123838,0.26765846489526485,0.5325535402010225,0.11824029450597108,optimal,0.0,0.0,0.28343816269841676,0.7896041614448114,0.0,0.02902267129722387,0.026119879695225275,0.4620371906404503,0.1375247620770905,0.06738522953586097,166.89884717402282,0.0,1.2891617541307173e-17,0.11359810707114122,0.0
pgp0750batt0850,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0036033625,1.10319e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0323673172905556,2.487368713285358,0.0,1.6916837368763165,389.27520011055236,0.26459265193389836,0.5315591883247341,0.11788226067204728,optimal,0.0,0.0,0.28383605962173386,0.7888299311215333,0.0,0.029002247003630053,0.026101499245125392,0.4607913998030428,0.13679087862959366,0.067025635644831,166.1100396077822,0.0,1.1213163851791359e-17,0.11550570745096392,0.0
pgp0750batt0800,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0033914,1.10319e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.035352048528047,2.493797813973061,0.0,1.6997799615768592,384.83172888632595,0.25836859712667526,0.5295084602866887,0.11752284639838376,optimal,0.0,0.0,0.2846566729240834,0.7872445973188954,0.0,0.028996833702309627,0.026096629894967156,0.4584823866088066,0.1352925296229482,0.06629146318731184,164.48339926142242,0.0,-1.6686452352920284e-17,0.1194284771330545,0.0
pgp0750batt0750,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0031794375,1.10319e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0388245634729112,2.5012775990671625,0.0,1.7091993226625297,379.67098885355773,0.25127315405076134,0.5271225892673773,0.11716174993620114,optimal,0.0,0.0,0.28561139605646085,0.7854114573931376,0.0,0.029038528010268082,0.02613415582382573,0.4575558883556846,0.1335620136592301,0.06544353239607394,162.55211045461056,0.0,7.12529330056403e-18,0.12398105153321518,0.0
pgp0750batt0700,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.002967475,1.10319e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0558176614559742,2.4821189658453027,0.0,1.925571380671758,376.7916694698631,0.24718298491624804,0.5177555539303984,0.11676327976825703,optimal,0.0,0.0,0.29028342886057684,0.7798823123805846,0.0,0.030990064886537272,0.02789047068003139,0.5177537834046806,0.13149864985407775,0.06443250281942213,160.9138867739001,0.0,8.928670647307497e-18,0.12254466919297666,0.0
pgp0750batt0650,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0027555125,1.10319e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0569389660868924,2.484966871871072,0.0,1.9272918974825042,374.952295282261,0.2447121772664528,0.5169672259752857,0.11635489489338355,optimal,0.0,0.0,0.2905917170858479,0.7792726460352665,0.0,0.03100494147715679,0.027903860463619302,0.5170031818473076,0.13090481253882308,0.06414153043124615,160.22167831286467,0.0,1.7495966684809494e-17,0.12418975216175425,0.0
pgp0750batt0600,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00254355,1.10319e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0571047309030541,2.4853878837939614,0.0,1.9275462450923975,374.6801484276001,0.24435288231156427,0.5168506857997159,0.11594638060742446,optimal,0.0,0.0,0.29063729198099936,0.7791823976796433,0.0,0.031005639758964698,0.02790448912770455,0.5168177774177384,0.13081708337340464,0.06409854434402201,160.11614761369458,0.0,-2.072444201220609e-18,0.12443306832919768,0.0
pgp0750batt0550,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0023315875,1.10319e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0573401276094614,2.4859857478178298,0.0,1.9279074350664693,374.2934850813188,0.24384719535618773,0.516685191250701,0.11553780247875622,optimal,0.0,0.0,0.290702011264994,0.7790540959069893,0.0,0.031005000591324838,0.027903914244003923,0.5164943120490455,0.13069254129437233,0.06403752046971,159.96322812436426,0.0,3.895892912537392e-17,0.12477873624500413,0.0
pgp0750batt0500,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.002119625,1.10319e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0583374563046775,2.4885187779351257,0.0,1.9294377246404575,372.6547917283364,0.24171784465121343,0.5159840239949917,0.11512898312613172,optimal,0.0,0.0,0.2909762139080424,0.7785105832546271,0.0,0.031002671570509708,0.0279018195820932,0.5152109146405576,0.1301649565881019,0.06377901141384887,159.31012475694178,0.0,5.2030568060029825e-18,0.12624318570758383,0.0
pgp0750batt0450,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0019076625,1.10319e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.055961187443412,2.4826864496670225,0.0,2.5592915686327187,372.94465979791164,0.23320471015267158,0.5012518982725229,0.11469480410110389,optimal,0.0,0.0,0.2903228894770119,0.7777566691452868,0.0,0.034816333360630704,0.03133391702624621,0.6897873560080929,0.12665748653719014,0.06206034424927592,159.90970276574933,0.0,6.69110931199317e-18,0.12487663320474537,0.0
pgp0750batt0400,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0016957,1.10319e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0476149828325945,2.4715339812054116,0.0,4.043603787187084,376.1097026702176,0.22049471426929218,0.4674740338628626,0.11394258974703282,optimal,0.0,0.0,0.2880282083205524,0.7782864622206066,0.0,0.04224926035971413,0.038022995461880905,1.1794788806748133,0.12173833018196695,0.05964992453864109,162.8110278165714,0.0,2.6067582067216845e-17,0.12029212374016564,0.0
pgp0750batt0350,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0014837375,1.10319e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.084310073961984,2.4367852379289774,0.0,5.363073106869738,366.5558692733554,0.20240257881935433,0.4388895907283516,0.11304777785202884,optimal,0.0,0.0,0.2981170496652799,0.7657669934166829,0.0,0.04895628129304734,0.04405887097109458,1.5700339591359742,0.11565650360140604,0.05666987084139603,159.18818389851393,0.0,-5.613569196260377e-18,0.12017795010393037,0.0
pgp0750batt0300,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.001271775,1.10319e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.120217647720568,2.379817385493277,0.0,6.782737924457711,368.97293625436924,0.1995360003280561,0.412880889870638,0.11164597859722597,optimal,0.0,0.0,0.3079893732806398,0.7554489214107517,0.0,0.05562422255818167,0.05005944560273323,2.0743876298512336,0.1134739150969286,0.05560039736098544,159.63642071334087,0.0,-3.4723970457167575e-17,0.10978415139468427,0.0
pgp0750batt0250,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0010598125,1.10319e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.1228655913571353,2.3850527846500946,0.0,6.9409555649163,365.07313144789686,0.1938482646391785,0.40878521623040326,0.11019529380031862,optimal,0.0,0.0,0.30871739118213265,0.7539580700446522,0.0,0.05592150487366975,0.050326965359942404,2.104627981275825,0.11191983652303814,0.05483891480998063,158.23818785646148,0.0,-2.3395894225963195e-17,0.11317844313710392,0.0
pgp0750batt0200,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00084785,1.10319e-06,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.1825973629207363,2.2742978460118075,0.0,11.13391306800384,374.33820801155855,0.19277974110858895,0.3615419782460551,0.10831440336516106,optimal,0.0,0.0,0.325139870265773,0.737445865650818,0.0,0.07105212127191829,0.06394270390137702,3.7046359002404166,0.10877350028700532,0.05329718174095551,160.72020558049977,0.0,-2.9090730984503956e-17,0.08942334111048354,0.0
