time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.002265991435056654,0.6443534041799043,0.0,0.0,0.15414685984262613,6.918325942538591,0.0,0.41089128981205164,109.11520085337797,0.0,-4.336808689942018e-19,0.0,0.0,0.0783961830364742
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.653808270801028,0.0,0.0,0.14490228807298075,6.764171229496638,0.0,0.41089128981205164,108.70430831884518,0.0,0.0,-1.1102230246251565e-16,0.0,0.0783962720264345
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.6569609627782341,0.0,0.0,0.12344961380071057,6.619261263209968,0.0,0.41089128981205164,108.2934157889996,0.0,0.0,0.0,0.0,0.07839636101649577
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.6502840029990706,0.0,0.0,0.10662310930762743,6.49580413568722,0.0,0.41089128981205164,107.88252326384122,0.0,0.0,1.1102230246251565e-16,0.0,0.07839645000665807
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.624385909319447,0.0,0.0,0.11277152633064272,6.389173652797444,0.0,0.41089128981205164,107.47163074337008,0.0,0.0,0.0,0.0,0.07839653899692138
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.6008456382500699,0.0,0.0,0.11645719456362484,6.276394873924113,0.0,0.41089128981205164,107.06073822758614,0.0,0.0,0.0,0.0,0.07839662798728571
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.5892405383553717,0.0,0.0,0.11542618452113945,6.159930554836375,0.0,0.41089128981205164,106.64984571648942,0.0,0.0,0.0,0.0,0.07839671697775104
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.5835422874305654,0.0,0.0,0.11359758805919774,6.044497377993266,0.0,0.41089128981205164,106.23895321007993,0.0,0.0,0.0,0.0,0.0783968059683174
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.5760743075538127,0.0,0.0,0.11412545061576522,5.930892928643758,0.0,0.41089128981205164,105.82806070835763,0.0,0.0,1.1102230246251565e-16,0.0,0.07839689495898478
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.5728912615420585,0.0,0.0,0.12089740024635008,5.816760745693504,0.0,0.41089128981205164,105.41716821132255,0.0,0.0,0.0,0.0,0.07839698394975315
10.0,1.1162667997397757,0.0,0.241095621,0.0,0.0,0.0,0.5735735409694442,0.0,0.0,0.13180196895827978,5.695856742667528,0.0,0.41089128981205164,105.00627571897469,0.0,0.0,0.0,0.0,0.07839707294062258
11.0,1.1340400097852976,0.0,0.239250483,0.0,0.0,0.0,0.5691839036469262,0.0,0.0,0.15396481632631984,5.564048308171384,0.0,0.41089128981205164,104.59538323131405,0.0,0.0,0.0,0.0,0.07839716193159299
12.0,1.156661237607092,0.0,0.233797563,0.0,0.0,0.0,0.5562112473205671,0.0,0.0,0.18955870047447326,5.410077175926908,0.0,0.41089128981205164,104.18449074834062,0.0,0.0,0.0,0.0,0.07839725092266443
13.0,1.1776850178753973,0.0,0.228031707,0.0,0.0,0.0,0.5424941070883108,0.0,0.0,0.22429962097503475,5.22051233431153,0.0,0.41089128981205164,103.7735982700544,0.0,0.0,0.0,0.0,0.0783973399138369
14.0,1.1889313912680575,0.073691983,0.222339816,0.0,0.0,0.08254418591482304,0.5289529317565443,0.0,0.0,0.16654298378463833,4.996206787376329,0.0,0.41089128981205164,103.3627057964554,0.0,-1.3877787807814457e-17,0.0,0.0,0.07839742890511037
15.0,1.1938672044192535,0.392796165,0.197158781,0.0,0.0,0.4399805562348553,0.4690465122607481,0.0,0.0,0.0,4.829658132247481,0.0,0.28484013592365,102.95181332754362,0.0,0.0,0.0,0.0,0.0705610169651987
16.0,1.1898971403922178,0.566870317,0.165461781,0.0,0.0,0.6349652558005213,0.3936384212605865,0.0,0.0,0.0,4.829652649957645,0.0,0.16129346333110992,102.66697201720746,0.0,0.0,0.0,0.0,0.07056101777011646
17.0,1.1807492905952939,0.584959422,0.144656312,0.0,0.0,0.655227303113765,0.34414160138321515,0.0,0.0,0.0,4.8296471676740325,0.0,0.18138038609831378,102.50567738271313,0.0,0.0,0.0,0.0,0.0705610185750342
18.0,1.1644086441064532,0.548865303,0.140981722,0.0,0.0,0.6147974008655416,0.33539964419142143,0.0,0.0,0.0,4.829641685396644,0.0,0.21421159904949003,102.32429582729155,0.0,0.0,0.0,0.0,0.07056101937995199
19.0,1.1518346333368983,0.529070696,0.14460458,0.0,0.0,0.5926249792017242,0.3440185294406458,0.0,0.0,0.0,4.829636203125476,0.0,0.2151911246945281,102.11008306098788,0.0,1.1102230246251565e-16,0.0,0.0,0.07056102018486979
20.0,1.1426996316436218,0.545293524,0.149326342,0.0,0.0,0.6107965641690632,0.3552517394787284,0.0,0.0,0.0,4.829630720860533,0.0,0.17665132799583022,101.89489077148279,0.0,-1.1102230246251565e-16,0.0,0.0,0.07056102098978757
21.0,1.1557918492602868,0.568797545,0.152196335,0.0,0.0,0.6371239908468052,0.3620795368511556,0.0,0.0,0.0,4.829625238601814,0.0,0.15658832156232605,101.71823828113119,0.0,0.0,0.0,0.0,0.07056102179470537
