time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.0021360886068277555,0.6723940184425824,0.0,0.0,0.21821899752364132,2.5590742527458232,0.0,0.3189084406965872,107.7721145886712,0.0,0.0,0.0,0.0,0.07436018218946205
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.6822603367082666,0.0,0.0,0.026050592409057872,2.3408523503402257,0.0,0.5012909195687358,107.453204918575,0.0,0.0,0.0,0.0,0.07436026659803148
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.6855502257873247,0.0,0.0,0.0044607210349358216,2.314799100759439,0.0,0.5012909195687358,106.95191277324456,0.0,0.0,0.0,0.0,0.07436035100669672
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.6785827017736892,0.0,0.0,0.0,2.3103357521266,0.0,0.4892157003450605,106.45062063363258,0.0,0.0,1.1102230246251565e-16,0.0,0.07436018473423114
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.6515575892092452,0.0,0.0,0.0,2.3103331295951777,0.0,0.4964911362528961,105.9614037189627,0.0,0.0,0.0,0.0,0.07436018558248754
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.6269929056724032,0.0,0.0,0.0,2.3103305070667326,0.0,0.5012012169533431,105.46491137396569,0.0,0.0,1.1102230246251565e-16,0.0,0.07436018643074392
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.6148827814734705,0.0,0.0,0.0,2.3103278845412643,0.0,0.5006752312150922,104.96370895393193,0.0,0.0,1.1102230246251565e-16,0.0,0.07436018727900032
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.6089365572235946,0.0,0.0,0.0,2.3103252620187726,0.0,0.4990946080782201,104.46303252535381,0.0,0.0,0.0,0.0,0.07436018812725673
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.6011435899382445,0.0,0.0,0.0,2.3103226394992578,0.0,0.4999474580433852,103.96393672562398,0.0,0.0,1.1102230246251565e-16,0.0,0.07436018897551316
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.5978220258945888,0.0,0.0,0.005567006137135567,2.3103200169827196,0.0,0.5012909195687358,103.46398808162239,0.0,0.0,1.1102230246251565e-16,0.0,0.07436094187003621
