time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.0024013898108459805,0.6188981655936178,0.0,0.0,0.2321983281988767,11.153635774011622,0.0,0.35815966166629815,107.62712003831717,0.0,0.0,1.1102230246251565e-16,0.0,0.07503914497846721
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.6279795168672925,0.0,0.0,0.22346267015246968,10.92142478498617,0.0,0.35815966166629815,107.26895914890525,0.0,0.0,0.0,0.0,0.07503923015774855
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.6310076614673168,0.0,0.0,0.20213454325738145,10.697949717596785,0.0,0.35815966166629815,106.91079826357903,0.0,0.0,0.0,0.0,0.07503931533712657
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.6245944755785481,0.0,0.0,0.18504426487390355,10.49580303077574,0.0,0.35815966166629815,106.55263738233849,0.0,0.0,0.0,0.0,0.07503940051660127
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.5997194883949378,0.0,0.0,0.1901695754009054,10.310746851800943,0.0,0.35815966166629815,106.19447650518364,0.0,0.0,0.0,0.0,0.07503948569617266
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.5771091778294856,0.0,0.0,0.19292528312996268,10.120565572361963,0.0,0.35815966166629815,105.83631563211445,0.0,0.0,0.0,0.0,0.07503957087584076
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.565962538439102,0.0,0.0,0.19143581258316253,9.927628801074402,0.0,0.35815966166629815,105.47815476313097,0.0,0.0,0.0,0.0,0.07503965605560554
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.5604893974242838,0.0,0.0,0.1893821062112327,9.736181719341959,0.0,0.35815966166629815,105.11999389823318,0.0,0.0,1.1102230246251565e-16,0.0,0.07503974123546701
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.5533164407572904,0.0,0.0,0.18961494555804115,9.546788561298772,0.0,0.35815966166629815,104.76183303742104,0.0,0.0,0.0,0.0,0.07503982641542517
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.5502591412615547,0.0,0.0,0.1962611486726074,9.357162778894631,0.0,0.35815966166629815,104.40367218069461,0.0,0.0,-1.1102230246251565e-16,0.0,0.07503991159548001
