time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.0021928162533197035,0.6562400055992118,0.0,0.0,0.11406764866597494,5.478713084566106,0.0,0.4391570747511323,110.21991482147752,0.0,4.336808689942018e-19,0.0,0.0,0.08328062791486446
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.6658692892875364,0.0,0.0,0.10457548464739164,5.3646392168485475,0.0,0.4391570747511323,109.78075648940373,0.0,0.0,0.0,0.0,0.08328072244931091
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.6690801400215487,0.0,0.0,0.08306465161831533,5.260057642638242,0.0,0.4391570747511323,109.3415981623396,0.0,0.0,1.1102230246251565e-16,0.0,0.0832808169838647
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.6622800081460282,0.0,0.0,0.06636131922158928,5.176987020170695,0.0,0.4391570747511323,108.90243984028511,0.0,0.0,1.1102230246251565e-16,0.0,0.08328091151852579
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.635904163724199,0.0,0.0,0.07298748698681004,5.1106198243958305,0.0,0.4391570747511323,108.46328152324028,0.0,0.0,1.1102230246251565e-16,0.0,0.08328100605329421
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.6119296374500088,0.0,0.0,0.07710741042460524,5.037626536191139,0.0,0.4391570747511323,108.02412321120511,0.0,0.0,0.0,0.0,0.08328110058816991
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.60011045442021,0.0,0.0,0.07629048351722037,4.960513407405523,0.0,0.4391570747511323,107.5849649041796,0.0,0.0,1.1102230246251565e-16,0.0,0.08328119512315292
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.5943070859665897,0.0,0.0,0.0745670045840928,4.884217293060718,0.0,0.4391570747511323,107.14580660216373,0.0,0.0,0.0,0.0,0.08328128965824326
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.5867013417828177,0.0,0.0,0.07523263144767957,4.80964474425505,0.0,0.4391570747511323,106.70664830515751,0.0,0.0,1.1102230246251565e-16,0.0,0.0832813841934409
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.5834595770632929,0.0,0.0,0.08206329978603503,4.734406653235332,0.0,0.4391570747511323,106.26749001316097,0.0,0.0,1.1102230246251565e-16,0.0,0.08328147872874583
10.0,1.1162667997397757,0.0,0.241095621,0.0,0.0,0.0,0.584154442726054,0.0,0.0,0.09295528226258935,4.652337979282272,0.0,0.4391570747511323,105.82833172617406,0.0,0.0,1.1102230246251565e-16,0.0,0.08328157326415811
11.0,1.1340400097852976,0.0,0.239250483,0.0,0.0,0.0,0.5796838283048047,0.0,0.0,0.11519910672936065,4.559377416011272,0.0,0.4391570747511323,105.38917344419681,0.0,0.0,0.0,0.0,0.08328166779967767
12.0,1.156661237607092,0.0,0.233797563,0.0,0.0,0.0,0.5664718610752971,0.0,0.0,0.15103230178066257,4.444173133795826,0.0,0.4391570747511323,104.95001516722922,0.0,0.0,1.1102230246251565e-16,0.0,0.08328176233530454
13.0,1.1776850178753973,0.0,0.228031707,0.0,0.0,0.0,0.5525016761978262,0.0,0.0,0.18602626692643875,4.293135787300914,0.0,0.4391570747511323,104.51085689527127,0.0,0.0,0.0,0.0,0.08328185687103874
14.0,1.1889313912680575,0.073691983,0.222339816,0.0,0.0,0.07987860399240296,0.5387107023038522,0.0,0.0,0.13118501022066995,4.107104647107249,0.0,0.4391570747511323,104.071698628323,0.0,0.0,0.0,0.0,0.08328195140688024
15.0,1.1938672044192535,0.392796165,0.197158781,0.0,0.0,0.4257723572694409,0.4776991691757152,0.0,0.0,0.0,3.9759149747888816,0.0,0.29039567797409727,103.63254036638438,0.0,0.0,5.551115123125783e-17,0.0,0.07495763167619846
16.0,1.1898971403922178,0.566870317,0.165461781,0.0,0.0,0.6144604572072776,0.40090000005647297,0.0,0.0,0.0,3.9759104616085157,0.0,0.17453668312846726,103.34214350623243,0.0,0.0,5.551115123125783e-17,0.0,0.07495763253127016
17.0,1.1807492905952939,0.584959422,0.144656312,0.0,0.0,0.6340681865157967,0.35049009589090047,0.0,0.0,0.0,3.9759059484332733,0.0,0.1961910081885968,103.16760564423879,0.0,0.0,5.551115123125783e-17,0.0,0.07495763338634187
18.0,1.1644086441064532,0.548865303,0.140981722,0.0,0.0,0.5949438785424902,0.341586872909108,0.0,0.0,0.0,3.9759014352631543,0.0,0.22787789265485492,102.97141345917605,0.0,0.0,0.0,0.0,0.07495763424141359
19.0,1.1518346333368983,0.529070696,0.14460458,0.0,0.0,0.5734874661979039,0.35036475359929947,0.0,0.0,0.0,3.9758969220981584,0.0,0.22798241353969487,102.74353439188509,0.0,0.0,5.551115123125783e-17,0.0,0.07495763509648531
20.0,1.1426996316436218,0.545293524,0.149326342,0.0,0.0,0.591072240018536,0.3618051863966876,0.0,0.0,0.0,3.975892408938285,0.0,0.1898222052283983,102.5155508063088,0.0,0.0,5.551115123125783e-17,0.0,0.07495763595155704
21.0,1.1557918492602868,0.568797545,0.152196335,0.0,0.0,0.6165494806796826,0.3687589384166907,0.0,0.0,0.0,3.9758878957835346,0.0,0.17048343016391354,102.3257274316445,0.0,0.0,5.551115123125783e-17,0.0,0.07495763680662879
22.0,1.2064347911369846,0.499665692,0.157201758,0.0,0.0,0.5416138406786798,0.3808866579955261,0.0,0.0,0.0,3.9758833826339077,0.0,0.2839342924627787,102.1552428342101,0.0,0.0,5.551115123125783e-17,0.0,0.07495763766170055
23.0,1.255651593508825,0.192462966,0.181682449,0.0,0.0,0.20862069954498733,0.44020131642581645,0.0,0.0,0.1676725027868889,3.975878869489404,0.0,0.4391570747511323,101.8713073764216,0.0,0.0,5.551115123125783e-17,0.0,0.08328280223428274
24.0,1.2849324217211704,0.001861837,0.202969574,0.0,0.0,0.0020181427391009893,0.49177823263042414,0.0,0.0,0.35197897160051295,3.808201853563134,0.0,0.4391570747511323,101.4321491395837,0.0,0.0,1.1102230246251565e-16,0.0,0.08328289677119734
25.0,1.2920374230381633,0.0,0.211225971,0.0,0.0,0.0,0.5117827891978786,0.0,0.0,0.3410975590891524,3.456218559158451,0.0,0.4391570747511323,100.99299090775547,0.0,0.0,1.1102230246251565e-16,0.0,0.08328299130821927
26.0,1.2783135069921694,0.0,0.211895965,0.0,0.0,0.0,0.5134061283944864,0.0,0.0,0.32575030384655074,3.1151170768119254,0.0,0.4391570747511323,100.55383268093689,0.0,0.0,0.0,0.0,0.08328308584534849
27.0,1.2484545141156926,0.0,0.214355818,0.0,0.0,0.0,0.5193661456376159,0.0,0.0,0.2899312937269444,2.7893632369025267,0.0,0.4391570747511323,100.11467445912797,0.0,0.0,1.1102230246251565e-16,0.0,0.08328318038258506
28.0,1.2128866805185698,0.0,0.221920502,0.0,0.0,0.0,0.5376947396954013,0.0,0.0,0.2360348660720362,2.4994287768856913,0.0,0.4391570747511323,99.67551624232868,0.0,0.0,1.1102230246251565e-16,0.0,0.08328327491992892
29.0,1.1863382156818976,0.0,0.228137587,0.0,0.0,0.0,0.552758214546135,0.0,0.0,0.19442292638463016,2.263391073637068,0.0,0.4391570747511323,99.23635803053908,0.0,0.0,0.0,0.0,0.08328336945738007
30.0,1.161374350295067,0.0,0.239214475,0.0,0.0,0.0,0.5795965839447186,0.0,0.0,0.1426206915992162,2.0689655780093283,0.0,0.4391570747511323,98.79719982375912,0.0,0.0,1.1102230246251565e-16,0.0,0.08328346399493855
