time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.0020749601318402924,0.6698034909902085,0.0,0.0,0.2785588473689966,1.6735815549929312,0.0,0.26122024677859335,110.714728216942,0.0,0.0,0.0,0.0,0.0826139184197974
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.6796317973646205,0.0,0.0,0.042211308293376805,1.3950208078913042,0.0,0.48775874302806305,110.45350670719621,0.0,0.0,0.0,0.0,0.08261391936220741
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.682909011512402,0.0,0.0,0.0,1.3528079160679578,0.0,0.5083928548785944,109.96574670418083,0.0,0.0,0.0,0.0,0.08261392030461746
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.675968331226904,0.0,0.0,0.0,1.3528063804551078,0.0,0.49183007089184566,109.45735259487897,0.0,0.0,1.1102230246251565e-16,0.0,0.08261392124702752
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.6490473381133794,0.0,0.0,0.0,1.3528048448440013,0.0,0.499001387348762,108.96552127536332,0.0,0.0,0.0,0.0,0.08261392218943758
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.6245772947507741,0.0,0.0,0.0,1.3528033092346377,0.0,0.5036168278749723,108.46651864500127,0.0,0.0,0.0,0.0,0.08261392313184762
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.6125138271376058,0.0,0.0,0.0,1.3528017736270173,0.0,0.5030441855509569,107.96290057980532,0.0,0.0,1.1102230246251565e-16,0.0,0.08261392407425772
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.6065905118618354,0.0,0.0,0.0,1.3528002380211401,0.0,0.5014406534399792,107.45985516267838,0.0,0.0,1.1102230246251565e-16,0.0,0.0826139250166678
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.5988275684837994,0.0,0.0,0.0,1.3527987024170058,0.0,0.5022634794978303,106.95841328340083,0.0,0.0,0.0,0.0,0.0826139259590779
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.5955188014053217,0.0,0.0,0.0,1.3527971668146148,0.0,0.5091611501951386,106.45614858378559,0.0,0.0,0.0,0.0,0.08261392690148801
10.0,1.1162667997397757,0.0,0.241095621,0.0,0.0,0.0,0.5962280288872117,0.0,0.0,0.0,1.3527956312139668,0.0,0.520038770852564,105.9469862192026,0.0,0.0,0.0,0.0,0.08261392784389814
11.0,1.1340400097852976,0.0,0.239250483,0.0,0.0,0.0,0.5916650136478561,0.0,0.0,0.0062306272734906016,1.352794095615062,0.0,0.5361443688639509,105.42694623977037,0.0,0.0,0.0,0.0,0.08261485714344503
12.0,1.156661237607092,0.0,0.233797563,0.0,0.0,0.0,0.5781799750984431,0.0,0.0,0.04233689364469798,1.3465619327444096,0.0,0.5361443688639509,104.89080066825908,0.0,0.0,1.1102230246251565e-16,0.0,0.08261495092215428
13.0,1.1776850178753973,0.0,0.228031707,0.0,0.0,0.0,0.5639210476925094,0.0,0.0,0.07761960131893689,1.304223510576865,0.0,0.5361443688639509,104.3546551028638,0.0,0.0,0.0,0.0,0.08261504470096998
14.0,1.1889313912680575,0.073691983,0.222339816,0.0,0.0,0.0755854114180218,0.5498450352892362,0.0,0.0,0.027356575696848462,1.2266024287946946,0.0,0.5361443688639509,103.81850954358455,0.0,0.0,0.0,0.0,0.08261513847989212
15.0,1.1938672044192535,0.392796165,0.197158781,0.0,0.0,0.4028885982746071,0.48757248632664063,0.0,0.0,0.0,1.199244460744631,0.0,0.3034061198180057,103.28236399042133,0.0,-5.551115123125783e-17,0.0,0.0,0.08261393255594891
16.0,1.1898971403922178,0.566870317,0.165461781,0.0,0.0,0.5814353798989158,0.40918599488705554,0.0,0.0,0.0,1.1992430994462664,0.0,0.19927576560624646,102.97895669242008,0.0,-1.1102230246251565e-16,5.551115123125783e-17,0.0,0.0826139334983591
17.0,1.1807492905952939,0.584959422,0.144656312,0.0,0.0,0.5999892630751739,0.3577341944748698,0.0,0.0,0.0,1.1992417381494467,0.0,0.2230258330452504,102.77967975209168,0.0,-1.1102230246251565e-16,0.0,0.0,0.0826139344407693
18.0,1.1644086441064532,0.548865303,0.140981722,0.0,0.0,0.5629677483415285,0.3486469553803503,0.0,0.0,0.0,1.1992403768541726,0.0,0.2527939403845743,102.55665274659752,0.0,0.0,0.0,0.0,0.0826139353831795
19.0,1.1518346333368983,0.529070696,0.14460458,0.0,0.0,0.5426645423068497,0.3576062615482473,0.0,0.0,0.0,1.1992390155604435,0.0,0.2515638294818012,102.30385763630817,0.0,-1.1102230246251565e-16,0.0,0.0,0.08261393632558972
20.0,1.1426996316436218,0.545293524,0.149326342,0.0,0.0,0.559304196701057,0.3692831507362701,0.0,0.0,0.0,1.19923765426826,0.0,0.2141122842062948,102.05229263980534,0.0,-1.1102230246251565e-16,0.0,0.0,0.08261393726799995
21.0,1.1557918492602868,0.568797545,0.152196335,0.0,0.0,0.5834121257448829,0.3763806262615932,0.0,0.0,0.0,1.1992362929776217,0.0,0.19599909725381073,101.83817919144774,0.0,0.0,5.551115123125783e-17,0.0,0.08261393821041019
22.0,1.2064347911369846,0.499665692,0.157201758,0.0,0.0,0.5125040114782984,0.3887590074062127,0.0,0.0,0.0,1.1992349316885282,0.0,0.30517177225247355,101.64217893248507,0.0,-1.1102230246251565e-16,0.0,0.0,0.08261393915282045
23.0,1.255651593508825,0.192462966,0.181682449,0.0,0.0,0.19740807446914196,0.4492996098451384,0.0,0.0,0.0727995403305937,1.1992335704009802,0.0,0.5361443688639509,101.33700600075959,0.0,-2.7755575615628914e-17,0.0,0.0,0.08261598249498173
24.0,1.2849324217211704,0.001861837,0.202969574,0.0,0.0,0.0019096747014976578,0.5019425426648335,0.0,0.0,0.24493583549088827,1.1264326687843838,0.0,0.5361443688639509,100.80086047590389,0.0,-2.168404344971009e-19,1.1102230246251565e-16,0.0,0.08261607627496838
25.0,1.2920374230381633,0.0,0.211225971,0.0,0.0,0.0,0.5223605630693613,0.0,0.0,0.2335324911048511,0.8814955546459802,0.0,0.5361443688639509,100.2647149571642,0.0,0.0,0.0,0.0,0.0826161700550615
26.0,1.2783135069921694,0.0,0.211895965,0.0,0.0,0.0,0.5240174542245359,0.0,0.0,0.21815168390368253,0.6479620629290802,0.0,0.5361443688639509,99.72856944454053,0.0,0.0,1.1102230246251565e-16,0.0,0.08261626383526106
27.0,1.2484545141156926,0.0,0.214355818,0.0,0.0,0.0,0.5301006559826562,0.0,0.0,0.18220948926908545,0.42980964350422113,0.0,0.5361443688639509,99.19242393803289,0.0,0.0,1.1102230246251565e-16,0.0,0.08261635761556707
28.0,1.2128866805185698,0.0,0.221920502,0.0,0.0,0.0,0.5488080742748973,0.0,0.0,0.12793423737972157,0.24759966634531502,0.0,0.5361443688639509,98.65627843764128,0.0,0.0,0.0,0.0,0.08261645139597955
29.0,1.1863382156818976,0.0,0.228137587,0.0,0.0,0.0,0.5641828882993057,0.0,0.0,0.0860109585186408,0.11966514790778421,0.0,0.5361443688639509,98.1201329433657,0.0,0.0,0.0,0.0,0.0826165451764985
30.0,1.161374350295067,0.0,0.239214475,0.0,0.0,0.0,0.591575966079198,0.0,0.0,0.03365401535191827,0.03365405355364408,0.0,0.5361443688639509,97.58398745520614,0.0,0.0,-1.1102230246251565e-16,0.0,0.08261663895712386
31.0,1.1492864261135043,0.0,0.255139109,0.0,0.0,0.0,0.6309574907256794,0.0,0.0,0.0,0.0,0.0,0.518328935387825,97.0478419731626,0.0,0.0,0.0,0.0,0.0826139476345132
32.0,1.14937208013782,0.0,0.27224264,0.0,0.0,0.0,0.6732544206028973,0.0,0.0,0.0,0.0,0.0,0.4761176595349227,96.52951193071124,0.0,0.0,1.1102230246251565e-16,0.0,0.08261394857692356
33.0,1.163723411911927,0.0,0.284032874,0.0,0.0,0.0,0.7024115987747025,0.0,0.0,0.0,0.0,0.0,0.4613118131372245,96.05339317002554,0.0,0.0,0.0,0.0,0.08261394951933393
34.0,1.197220559471216,0.0,0.297730735,0.0,0.0,0.0,0.7362863271091545,0.0,0.0,0.0,0.0,0.0,0.46093423236206144,95.59208026116885,0.0,0.0,1.1102230246251565e-16,0.0,0.08261395046174429
35.0,1.254034873799865,0.0,0.312481376,0.0,0.0,0.0,0.7727645740875718,0.0,0.0,0.0,0.0,0.0,0.4812702997122933,95.13114493834969,0.0,0.0,0.0,0.0,0.08261395140415469
36.0,1.309996930586572,0.0,0.324623704,0.0,0.0,0.0,0.8027924786157176,0.0,0.0,0.0,0.0,0.0,0.5072044519708545,94.64987355343837,0.0,0.0,0.0,0.0,0.0826139523465651
37.0,1.3374661761846387,0.0,0.341340376,0.0,0.0,0.0,0.8441327084995031,0.0,0.0,0.0,0.0,0.0,0.49333346768513564,94.14266802175855,0.0,0.0,1.1102230246251565e-16,0.0,0.08261395328897551
38.0,1.340012242057425,0.086175999,0.350141382,0.0,0.0,0.08839018945621312,0.8658975437040568,0.0,0.0,0.0,0.0,0.0,0.3857245088971552,93.64933348015035,0.0,-1.3877787807814457e-17,0.0,0.0,0.08261395423138593
39.0,1.3296117021548828,0.388952263,0.310976023,0.0,0.0,0.3989459317552307,0.7690418451211695,0.0,0.0,0.0,0.0,0.0,0.16162392527848263,93.26360790295776,0.0,0.0,0.0,0.0,0.08261395517379637
40.0,1.3074872676741198,0.521500834,0.299015891,0.0,0.0,0.5349001816484094,0.7394645102114207,0.0,0.0,0.0,0.0,0.0,0.03312257581428983,93.101982913784,0.0,0.0,0.0,0.0,0.0826139561162068
