time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.0020859194029609193,0.67296401424156,0.0,0.0,0.2810047380966171,1.6882764664844752,0.0,0.2556028735285006,110.1706295412697,0.0,0.0,0.0,0.0,0.07873745397404841
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.682838696293668,0.0,0.0,0.041992096658564536,1.4072698119745928,0.0,0.4847710557338278,109.91502541098076,0.0,0.0,0.0,0.0,0.07873745487223807
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.686131374247854,0.0,0.0,0.0,1.3652761178818464,0.0,0.5051704921431424,109.43025310140229,0.0,0.0,-1.1102230246251565e-16,0.0,0.0787374557704277
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.6791579437875398,0.0,0.0,0.0,1.3652745681159668,0.0,0.48864045833120995,108.92508136094447,0.0,0.0,0.0,0.0,0.07873745666861737
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.6521099217381715,0.0,0.0,0.0,1.3652730183518462,0.0,0.4959388037239698,108.43643966006128,0.0,0.0,0.0,0.0,0.07873745756680706
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.627524414449132,0.0,0.0,0.0,1.3652714685894851,0.0,0.5006697081766144,107.94049961935947,0.0,0.0,-1.1102230246251565e-16,0.0,0.07873745846499673
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.6154040243648268,0.0,0.0,0.0,1.3652699188288828,0.0,0.5001539883237359,107.43982867986239,0.0,0.0,0.0,0.0,0.07873745936318644
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.6094527594353057,0.0,0.0,0.0,1.3652683690700398,0.0,0.4985784058665089,106.93967346592954,0.0,0.0,0.0,0.0,0.07873746026137614
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.6016531859659439,0.0,0.0,0.0,1.365266819312956,0.0,0.49943786201568574,106.44109384015941,0.0,0.0,0.0,0.0,0.07873746115956586
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.5983288061959448,0.0,0.0,0.0,1.3652652695576315,0.0,0.5063511454045154,105.94165476392757,0.0,0.0,0.0,0.0,0.07873746205775559
