time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.002085327560491721,0.6727933339230927,0.0,0.0,0.2808726506619974,1.6874828851772803,0.0,0.2559062331240568,110.20382095618368,0.0,0.0,0.0,0.0,0.07991842296834678
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.682665511511601,0.0,0.0,0.042003934923518144,1.4066083190028353,0.0,0.48493240225094103,109.94791346592055,0.0,0.0,1.1102230246251565e-16,0.0,0.07991842388000821
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.6859573543612199,0.0,0.0,0.0,1.364602787396016,0.0,0.5053445120297765,109.46297980944976,0.0,0.0,1.1102230246251565e-16,0.0,0.07991842479166966
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.6789856925353447,0.0,0.0,0.0,1.3646012383944541,0.0,0.488812709583405,108.957634048732,0.0,0.0,0.0,0.0,0.0799184257033311
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.6519445305333484,0.0,0.0,0.0,1.3645996893946504,0.0,0.496104194928793,108.46882009622529,0.0,0.0,0.0,0.0,0.07991842661499257
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.627365258737032,0.0,0.0,0.0,1.364598140396605,0.0,0.5008288638887144,107.97271466394926,0.0,0.0,0.0,0.0,0.07991842752665404
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.6152479426834265,0.0,0.0,0.0,1.364596591400318,0.0,0.5003100700051363,107.47188456837259,0.0,0.0,0.0,0.0,0.07991842843831552
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.6092981871418846,0.0,0.0,0.0,1.364595042405789,0.0,0.4987329781599302,106.97157327239269,0.0,0.0,0.0,0.0,0.07991842934997702
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.6015005918372618,0.0,0.0,0.0,1.3645934934130186,0.0,0.49959045614436787,106.47283907396522,0.0,0.0,0.0,0.0,0.0799184302616385
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.5981770552121943,0.0,0.0,0.0,1.3645919444220063,0.0,0.5065028963882658,105.9732474032426,0.0,0.0,0.0,0.0,0.07991843117330004
