time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.002088460500267083,0.6736968364367297,0.0,0.0,0.2815718603322764,1.6916837368763165,0.0,0.25430038800036553,110.00739027057803,0.0,0.0,0.0,0.0,0.07830534109726804
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.6835822714949789,0.0,0.0,0.041941268634641225,1.4101099562630799,0.0,0.4840783085564402,109.75308862767936,0.0,0.0,1.1102230246251565e-16,0.0,0.0783053419905284
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.6868785350011933,0.0,0.0,0.0,1.368167086970324,0.0,0.504423331389803,109.26900906712554,0.0,0.0,1.1102230246251565e-16,0.0,0.07830534288378878
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.6798975108441738,0.0,0.0,0.0,1.3681655339228183,0.0,0.4879008912745759,108.76458448926043,0.0,0.0,0.0,0.0,0.07830534377704915
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.652820034930299,0.0,0.0,0.0,1.368163980877076,0.0,0.4952286905318422,108.27668235726473,0.0,0.0,1.1102230246251565e-16,0.0,0.07830534467030954
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.6282077553249995,0.0,0.0,0.0,1.3681624278330964,0.0,0.4999863673007469,107.78145243157745,0.0,0.0,0.0,0.0,0.07830534556356993
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.616074166777359,0.0,0.0,0.0,1.3681608747908796,0.0,0.49948384591120365,107.28146483477056,0.0,0.0,0.0,0.0,0.07830534645683035
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.610116421235298,0.0,0.0,0.0,1.3681593217504258,0.0,0.4979147440665167,106.78197976505678,0.0,0.0,1.1102230246251565e-16,0.0,0.07830534735009076
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.6023083544432172,0.0,0.0,0.0,1.3681577687117348,0.0,0.4987826935384125,106.2840638028855,0.0,0.0,0.0,0.0,0.0783053482433512
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.5989803545995899,0.0,0.0,0.0,1.3681562156748068,0.0,0.5056995970008703,105.78527989692226,0.0,0.0,0.0,0.0,0.07830534913661165
10.0,1.1162667997397757,0.0,0.241095621,0.0,0.0,0.0,0.5996937045855043,0.0,0.0,0.0,1.368154662639642,0.0,0.5165730951542713,105.27957909318638,0.0,0.0,0.0,0.0,0.0783053500298721
11.0,1.1340400097852976,0.0,0.239250483,0.0,0.0,0.0,0.5951041660526104,0.0,0.0,0.0073766554079530465,1.3681531096062398,0.0,0.5315591883247341,104.76300479706585,0.0,0.0,0.0,0.0,0.07830623086350635
12.0,1.156661237607092,0.0,0.233797563,0.0,0.0,0.0,0.5815407434485623,0.0,0.0,0.04356130583379547,1.3607749011666472,0.0,0.5315591883247341,104.2314444136676,0.0,0.0,1.1102230246251565e-16,0.0,0.07830631975135907
13.0,1.1776850178753973,0.0,0.228031707,0.0,0.0,0.0,0.5671989336288538,0.0,0.0,0.07892689592180935,1.3172120506764382,0.0,0.5315591883247341,103.69988403633309,0.0,0.0,0.0,0.0,0.07830640863931271
14.0,1.1889313912680575,0.073691983,0.222339816,0.0,0.0,0.07607719479553124,0.5530411020360232,0.0,0.0,0.028253906111768787,1.2382836595477138,0.0,0.5315591883247341,103.1683236650623,0.0,0.0,0.0,0.0,0.07830649752736726
15.0,1.1938672044192535,0.392796165,0.197158781,0.0,0.0,0.40550992310306844,0.49040658340887966,0.0,0.0,0.0,1.2100283478230147,0.0,0.2979506979073054,102.63676329985522,0.0,0.0,0.0,0.0,0.0783053544961745
16.0,1.1898971403922178,0.566870317,0.165461781,0.0,0.0,0.5852183884129369,0.41156445730387364,0.0,0.0,0.0,1.2100269742835361,0.0,0.19311429467540725,102.3388114311293,0.0,-1.1102230246251565e-16,5.551115123125783e-17,0.0,0.07830535538943502
17.0,1.1807492905952939,0.584959422,0.144656312,0.0,0.0,0.603892989213974,0.3598135846480453,0.0,0.0,0.0,1.210025600745617,0.0,0.2170427167332747,102.14569596903412,0.0,-1.1102230246251565e-16,0.0,0.0,0.07830535628269554
18.0,1.1644086441064532,0.548865303,0.140981722,0.0,0.0,0.5666306004119779,0.35067352444789407,0.0,0.0,0.0,1.2100242272092565,0.0,0.24710451924658114,101.92865208708405,0.0,1.1102230246251565e-16,0.0,0.0,0.07830535717595608
19.0,1.1518346333368983,0.529070696,0.14460458,0.0,0.0,0.5461952950865671,0.3596849080897696,0.0,0.0,0.0,1.2100228536744555,0.0,0.24595443016056148,101.68154640509654,0.0,1.1102230246251565e-16,0.0,0.0,0.07830535806921662
20.0,1.1426996316436218,0.545293524,0.149326342,0.0,0.0,0.5629432125077932,0.3714296711601493,0.0,0.0,0.0,1.2100214801412137,0.0,0.20832674797567938,101.43559081501392,0.0,0.0,0.0,0.0,0.07830535896247717
21.0,1.1557918492602868,0.568797545,0.152196335,0.0,0.0,0.5872079956131041,0.3785684019556972,0.0,0.0,0.0,1.210020106609531,0.0,0.19001545169148554,101.22726290992188,0.0,0.0,5.551115123125783e-17,0.0,0.07830535985573774
22.0,1.2064347911369846,0.499665692,0.157201758,0.0,0.0,0.5158385299921691,0.3910187345226562,0.0,0.0,0.0,1.2100187330794074,0.0,0.2995775266221594,101.03724630349052,0.0,0.0,5.551115123125783e-17,0.0,0.07830536074899831
23.0,1.255651593508825,0.192462966,0.181682449,0.0,0.0,0.19869247588720343,0.4519112393956626,0.0,0.0,0.07348868990122473,1.210017359550843,0.0,0.5315591883247341,100.73766762429607,0.0,0.0,5.551115123125783e-17,0.0,0.0783072975243986
24.0,1.2849324217211704,0.001861837,0.202969574,0.0,0.0,0.0019220996689222963,0.5048601681164572,0.0,0.0,0.2465909656110567,1.1365272961226127,0.0,0.5315591883247341,100.20610728681645,0.0,0.0,1.1102230246251565e-16,0.0,0.07830738641346215
25.0,1.2920374230381633,0.0,0.211225971,0.0,0.0,0.0,0.5253968716987203,0.0,0.0,0.23508136301470883,0.8899350404053264,0.0,0.5315591883247341,99.67454695540057,0.0,0.0,1.1102230246251565e-16,0.0,0.07830747530262659
26.0,1.2783135069921694,0.0,0.211895965,0.0,0.0,0.0,0.5270633938124092,0.0,0.0,0.2196909248550261,0.6548526671986553,0.0,0.5315591883247341,99.14298663004841,0.0,0.0,0.0,0.0,0.07830756419189192
27.0,1.2484545141156926,0.0,0.214355818,0.0,0.0,0.0,0.5331819552038903,0.0,0.0,0.1837133705870681,0.435160999000721,0.0,0.5315591883247341,98.61142631075997,0.0,0.0,0.0,0.0,0.07830765308125814
28.0,1.2128866805185698,0.0,0.221920502,0.0,0.0,0.0,0.5519981135113806,0.0,0.0,0.129329378682455,0.2514471344493481,0.0,0.5315591883247341,98.07986599753525,0.0,0.0,1.1102230246251565e-16,0.0,0.0783077419707253
29.0,1.1863382156818976,0.0,0.228137587,0.0,0.0,0.0,0.5674622962282164,0.0,0.0,0.08731673112894693,0.12211747034170735,0.0,0.5315591883247341,97.54830569037425,0.0,0.0,0.0,0.0,0.07830783086029333
30.0,1.161374350295067,0.0,0.239214475,0.0,0.0,0.0,0.5950146008799824,0.0,0.0,0.03480056109035057,0.03480060059355632,0.0,0.5315591883247341,97.01674538927696,0.0,0.0,1.1102230246251565e-16,0.0,0.07830791974996229
31.0,1.1492864261135043,0.0,0.255139109,0.0,0.0,0.0,0.6346250372621025,0.0,0.0,0.0,0.0,0.0,0.5146613888514018,96.4851850942434,0.0,0.0,1.1102230246251565e-16,0.0,0.07830536878834393
32.0,1.14937208013782,0.0,0.27224264,0.0,0.0,0.0,0.6771678251582088,0.0,0.0,0.0,0.0,0.0,0.47220425497961127,95.9705226047469,0.0,0.0,0.0,0.0,0.07830536968160462
33.0,1.163723411911927,0.0,0.284032874,0.0,0.0,0.0,0.706494484332122,0.0,0.0,0.0,0.0,0.0,0.4572289275798049,95.49831725499315,0.0,0.0,1.1102230246251565e-16,0.0,0.0783053705748653
34.0,1.197220559471216,0.0,0.297730735,0.0,0.0,0.0,0.7405661152224539,0.0,0.0,0.0,0.0,0.0,0.45665444424876217,95.04108723802584,0.0,0.0,1.1102230246251565e-16,0.0,0.078305371468126
35.0,1.254034873799865,0.0,0.312481376,0.0,0.0,0.0,0.7772563981467581,0.0,0.0,0.0,0.0,0.0,0.476778475653107,94.58443170960537,0.0,0.0,0.0,0.0,0.07830537236138671
36.0,1.309996930586572,0.0,0.324623704,0.0,0.0,0.0,0.8074588449204069,0.0,0.0,0.0,0.0,0.0,0.5025380856661652,94.10765215498982,0.0,0.0,1.1102230246251565e-16,0.0,0.07830537325464741
37.0,1.3374661761846387,0.0,0.341340376,0.0,0.0,0.0,0.8490393718434602,0.0,0.0,0.0,0.0,0.0,0.48842680434117847,93.60511299580001,0.0,0.0,0.0,0.0,0.07830537414790814
38.0,1.340012242057425,0.086175999,0.350141382,0.0,0.0,0.08896528490246361,0.8709307188132969,0.0,0.0,0.0,0.0,0.0,0.38011623834166447,93.11668512366788,0.0,0.0,1.1102230246251565e-16,0.0,0.07830537504116888
39.0,1.3296117021548828,0.388952263,0.310976023,0.0,0.0,0.40154160430740066,0.7735120301921078,0.0,0.0,0.0,0.0,0.0,0.15455806765537436,92.73656782310694,0.0,0.0,0.0,0.0,0.07830537593442963
40.0,1.3074872676741198,0.521500834,0.299015891,0.0,0.0,0.5383804169613674,0.7437627720485447,0.0,0.0,0.0,0.0,0.0,0.02534407866420774,92.58200869756844,0.0,0.0,1.1102230246251565e-16,0.0,0.07830537682769038
41.0,1.2786496990376088,0.533686072,0.320008689,0.0,0.0,0.5509600584259743,0.7959796009980642,0.0,0.0,0.0,0.0,0.06828996038642962,0.0,92.55666356278422,0.0,0.0,1.1102230246251565e-16,0.0,0.03836963508326607
42.0,1.2542040404978885,0.519153744,0.353195172,0.0,0.0,0.535957357954628,0.8785266205162406,0.0,0.03191005801633224,0.0,0.0,0.12836987995664786,0.0,92.59012458754269,0.0,0.0,0.0,0.0,0.03836963552096385
43.0,1.2337969692046569,0.511316552,0.376841343,0.0,0.0,0.5278664970744968,0.9373433664506361,0.0,0.23141289432047607,0.0,0.02871905221469902,0.0,0.0,92.65302477250884,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.038369679075537656
44.0,1.2222079797147334,0.52889684,0.392067702,0.0,0.0,0.5460158118342523,0.9752169354444872,0.0,0.2815718603322764,0.0,0.23699062450326974,0.01745290723172962,0.0,92.65302371557874,0.0,0.0,0.0,0.0,0.03836963639635943
45.0,1.2350518006608828,0.549670191,0.400366997,0.0,0.0,0.5674615404772573,0.9958603421698128,0.0,0.2815718603322764,0.0,0.49040502978715095,0.04669822165391084,0.0,92.66157458319218,0.0,1.1102230246251565e-16,0.0,0.0,0.03836963683405722
