time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.002279791091546834,0.6484133112893726,0.0,0.0,0.15531410459966716,6.9746392520730485,0.0,0.405650338289052,108.30141583972821,0.0,-4.336808689942018e-19,0.0,0.0,0.07606298147339516
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.6579277506231804,0.0,0.0,0.14602375977382792,6.819317230351127,0.0,0.405650338289052,107.89576426600158,0.0,0.0,-1.1102230246251565e-16,0.0,0.07606306781486531
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.6611003069116314,0.0,0.0,0.12455122119031302,6.673285729765731,0.0,0.405650338289052,107.49011269690239,0.0,0.0,-1.1102230246251565e-16,0.0,0.0760631541564335
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.6543812773051011,0.0,0.0,0.10776678652459667,6.548726933528588,0.0,0.405650338289052,107.08446113243062,0.0,0.0,0.0,0.0,0.0760632404980997
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.6283200063163027,0.0,0.0,0.1140783808567866,6.4409527133475875,0.0,0.405650338289052,106.67880957258627,0.0,0.0,0.0,0.0,0.07606332683986389
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.6046314139790415,0.0,0.0,0.1179123703576528,6.326867021172148,0.0,0.405650338289052,106.27315801736937,0.0,0.0,0.0,0.0,0.07606341318172609
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.5929531932980435,0.0,0.0,0.11695448110146718,6.208947468997932,0.0,0.405650338289052,105.8675064667799,0.0,0.0,0.0,0.0,0.07606349952368631
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.5872190391417325,0.0,0.0,0.11516178787103022,6.091985939933925,0.0,0.405650338289052,105.46185492081786,0.0,0.0,0.0,0.0,0.07606358586574453
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.5797040054209274,0.0,0.0,0.11573670427165024,5.976817236866895,0.0,0.405650338289052,105.05620337948324,0.0,0.0,0.0,0.0,0.07606367220790075
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.5765009038448679,0.0,0.0,0.12252870946654043,5.8610737481306945,0.0,0.405650338289052,104.65055184277605,0.0,0.0,-1.1102230246251565e-16,0.0,0.07606375855015501
10.0,1.1162667997397757,0.0,0.241095621,0.0,0.0,0.0,0.5771874821416005,0.0,0.0,0.13342897930912306,5.738538385583511,0.0,0.405650338289052,104.24490031069628,0.0,0.0,0.0,0.0,0.07606384489250727
11.0,1.1340400097852976,0.0,0.239250483,0.0,0.0,0.0,0.5727701868294481,0.0,0.0,0.1556194846667975,5.605102892287309,0.0,0.405650338289052,103.83924878324396,0.0,0.0,-1.1102230246251565e-16,0.0,0.07606393123495751
12.0,1.156661237607092,0.0,0.233797563,0.0,0.0,0.0,0.5597157930911247,0.0,0.0,0.19129510622691528,5.449477045100067,0.0,0.405650338289052,103.43359726041905,0.0,0.0,0.0,0.0,0.07606401757750578
13.0,1.1776850178753973,0.0,0.228031707,0.0,0.0,0.0,0.5459122246429402,0.0,0.0,0.22612245494340494,5.258175753008272,0.0,0.405650338289052,103.02794574222158,0.0,0.0,0.0,0.0,0.07606410392015207
14.0,1.1889313912680575,0.073691983,0.222339816,0.0,0.0,0.08304687157958932,0.5322857298053818,0.0,0.0,0.1679484515940342,5.032047329351825,0.0,0.405650338289052,102.62229422865153,0.0,-1.3877787807814457e-17,0.0,0.0,0.07606419026289636
15.0,1.1938672044192535,0.392796165,0.197158781,0.0,0.0,0.4426599929019439,0.4720018551788513,0.0,0.0,0.0,4.864093165729907,0.0,0.27920535633845817,102.21664271970891,0.0,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.06846100305254361
16.0,1.1898971403922178,0.566870317,0.165461781,0.0,0.0,0.6388321293807507,0.39611863695382055,0.0,0.0,0.0,4.864087644351831,0.0,0.1549463740576465,101.93743619734433,0.0,-1.1102230246251565e-16,0.0,0.0,0.06846100383350567
17.0,1.1807492905952939,0.584959422,0.144656312,0.0,0.0,0.6592175704934523,0.34630995018847643,0.0,0.0,0.0,4.864082122980023,0.0,0.17522176991336527,101.78248866044558,0.0,-1.1102230246251565e-16,0.0,0.0,0.06846100461446773
